subject,featuregraph_object_id,llm_object_id,featuregraph_start_index,llm_start_index,delta_start_index,featuregraph_peak_index,llm_peak_index,delta_peak_index,featuregraph_end_index,llm_end_index,delta_end_index,featuregraph_period_seconds,llm_period_seconds,delta_period_seconds,featuregraph_full_excursion,llm_full_excursion,delta_full_excursion,featuregraph_temporal_symmetry,llm_temporal_symmetry,delta_temporal_symmetry
32,133.0,133.0,40134.0,40146.0,-12.0,40265.0,40277.0,-12.0,40413.0,40427.0,-14.0,2.24,2.2,0.040000000000000036,1.734,1.734,0.0,0.9390681003584229,0.9323843416370107,0.006683758721412247
32,134.0,134.0,40413.0,40427.0,-14.0,40541.0,40560.0,-19.0,40703.0,40718.0,-15.0,2.208,2.264,-0.055999999999999606,1.8,1.8,0.0,0.8827586206896552,0.9140893470790378,-0.03133072638938261
32,135.0,135.0,40703.0,40718.0,-15.0,40827.0,40853.0,-26.0,40974.0,40987.0,-13.0,2.288,2.344,-0.05600000000000005,1.72039,1.72039,0.0,0.915129151291513,0.9962825278810409,-0.08115337658952793
32,136.0,136.0,40974.0,40987.0,-13.0,41103.0,41109.0,-6.0,41242.0,41255.0,-13.0,2.208,2.048,0.16000000000000014,1.71066,1.71066,0.0,0.9626865671641791,0.9104477611940298,0.052238805970149294
32,137.0,137.0,41242.0,41255.0,-13.0,41380.0,41388.0,-8.0,41540.0,41558.0,-18.0,2.216,2.232,-0.016000000000000014,1.7669700000000002,1.7669700000000002,0.0,0.9261744966442953,0.8778877887788779,0.048286707865417444
32,138.0,138.0,41540.0,41558.0,-18.0,41667.0,41696.0,-29.0,41867.0,41886.0,-19.0,2.296,2.464,-0.16800000000000015,1.61946,1.63888,-0.019419999999999993,0.7767584097859327,0.8414634146341463,-0.06470500484821362
32,139.0,139.0,41867.0,41886.0,-19.0,42018.0,42018.0,0.0,42190.0,42153.0,37.0,2.808,2.576,0.23199999999999976,1.80776,1.8058200000000002,0.0019399999999998307,0.934984520123839,0.9887640449438202,-0.05377952481998116
32,140.0,140.0,42190.0,42153.0,37.0,42363.0,42356.0,7.0,42504.0,42510.0,-6.0,2.76,2.704,0.055999999999999606,1.5553199999999998,1.6038599999999998,-0.04854000000000003,0.8980891719745223,0.8627450980392157,0.035344073935306586
32,141.0,141.0,42504.0,42510.0,-6.0,42649.0,42645.0,4.0,42799.0,42807.0,-8.0,2.288,2.312,-0.02400000000000002,1.56698,1.58057,-0.013589999999999991,0.9830508474576272,0.9090909090909091,0.0739599383667181
32,142.0,142.0,42799.0,42807.0,-8.0,42949.0,42947.0,2.0,43105.0,43103.0,2.0,2.4,2.416,-0.016000000000000014,1.69317,1.68735,0.005820000000000158,0.9803921568627451,0.9459459459459459,0.034446210916799114
32,143.0,143.0,43105.0,43103.0,2.0,43239.0,43265.0,-26.0,43403.0,43416.0,-13.0,2.32,2.544,-0.2240000000000002,1.6057899999999998,1.6057899999999998,0.0,0.8993288590604027,0.9648562300319489,-0.06552737097154615
32,144.0,144.0,43403.0,43416.0,-13.0,43521.0,43549.0,-28.0,43723.0,43755.0,-32.0,2.256,2.272,-0.016000000000000014,1.49122,1.49122,0.0,0.7375,0.7846607669616519,-0.047160766961651834
32,145.0,145.0,43723.0,43755.0,-32.0,43875.0,43886.0,-11.0,44023.0,44035.0,-12.0,2.832,2.696,0.13599999999999968,1.7572800000000002,1.7553400000000001,0.0019400000000000528,0.9866666666666667,0.9357142857142857,0.05095238095238097
32,146.0,146.0,44023.0,44035.0,-12.0,44163.0,44170.0,-7.0,44340.0,44375.0,-35.0,2.304,2.272,0.03200000000000003,1.74564,1.74564,0.0,0.8832807570977919,0.7941176470588236,0.08916311003896826
32,147.0,147.0,44340.0,44375.0,-35.0,44505.0,44503.0,2.0,44655.0,44666.0,-11.0,2.736,2.664,0.07200000000000006,1.70683,1.7146,-0.007769999999999833,0.9523809523809523,0.8797250859106529,0.07265586647029942
32,148.0,148.0,44655.0,44666.0,-11.0,44801.0,44810.0,-9.0,44966.0,44982.0,-16.0,2.368,2.456,-0.08800000000000008,1.8,1.77475,0.025249999999999995,0.9389067524115755,0.9113924050632911,0.027514347348284396
32,149.0,149.0,44966.0,44982.0,-16.0,45091.0,45119.0,-28.0,45265.0,45278.0,-13.0,2.32,2.472,-0.15200000000000014,1.63102,1.63102,0.0,0.8361204013377926,0.9256756756756757,-0.08955527433788302
32,150.0,150.0,45265.0,45278.0,-13.0,45421.0,45416.0,5.0,45555.0,45563.0,-8.0,2.64,2.376,0.26400000000000023,1.42722,1.42722,0.0,0.9241379310344827,0.968421052631579,-0.04428312159709624
32,151.0,151.0,45555.0,45563.0,-8.0,45701.0,45696.0,5.0,45855.0,45866.0,-11.0,2.24,2.24,0.0,1.53592,1.53786,-0.0019400000000000528,0.9733333333333334,0.8778877887788779,0.09544554455445553
32,152.0,152.0,45855.0,45866.0,-11.0,46007.0,46009.0,-2.0,46161.0,46172.0,-11.0,2.448,2.504,-0.05600000000000005,1.75726,1.7184300000000001,0.03882999999999992,0.9934640522875817,0.934640522875817,0.05882352941176472
32,153.0,153.0,46161.0,46172.0,-11.0,46289.0,46315.0,-26.0,46484.0,46504.0,-20.0,2.256,2.448,-0.19200000000000017,1.5864,1.5980500000000002,-0.01165000000000016,0.7925696594427245,0.8614457831325302,-0.06887612368980567
32,154.0,154.0,46484.0,46504.0,-20.0,46639.0,46636.0,3.0,46783.0,46794.0,-11.0,2.8,2.568,0.23199999999999976,1.76116,1.76116,0.0,0.9632107023411371,0.9103448275862069,0.05286587475493021
32,155.0,155.0,46783.0,46794.0,-11.0,46917.0,46934.0,-17.0,47082.0,47094.0,-12.0,2.224,2.384,-0.1599999999999997,1.7767,1.75922,0.01747999999999994,0.8963210702341137,0.9333333333333333,-0.03701226309921968
32,156.0,156.0,47082.0,47094.0,-12.0,47209.0,47234.0,-25.0,47408.0,47428.0,-20.0,2.336,2.4,-0.06400000000000006,1.74174,1.7689300000000001,-0.027190000000000047,0.7791411042944785,0.8383233532934131,-0.05918224899893465
32,157.0,157.0,47408.0,47428.0,-20.0,47564.0,47560.0,4.0,47722.0,47740.0,-18.0,2.84,2.608,0.23199999999999976,1.76311,1.76311,0.0,0.9936305732484076,0.8461538461538461,0.1474767270945615
32,158.0,158.0,47722.0,47740.0,-18.0,47857.0,47879.0,-22.0,48021.0,48037.0,-16.0,2.344,2.552,-0.20800000000000018,1.73784,1.73784,0.0,0.903010033444816,0.936026936026936,-0.03301690258211998
32,159.0,159.0,48021.0,48037.0,-16.0,48140.0,48170.0,-30.0,48305.0,48318.0,-13.0,2.264,2.328,-0.06400000000000006,1.54949,1.54949,0.0,0.8380281690140845,0.9466192170818505,-0.10859104806776598
32,160.0,160.0,48305.0,48318.0,-13.0,48419.0,48450.0,-31.0,48621.0,48648.0,-27.0,2.232,2.24,-0.008000000000000007,1.51067,1.51067,0.0,0.7215189873417722,0.8,-0.07848101265822782
32,161.0,161.0,48621.0,48648.0,-27.0,48771.0,48780.0,-9.0,48938.0,48956.0,-18.0,2.816,2.64,0.1759999999999997,1.7864,1.78058,0.005819999999999936,0.9463722397476341,0.8571428571428572,0.08922938260477686
32,162.0,162.0,48938.0,48956.0,-18.0,49065.0,49095.0,-30.0,49259.0,49269.0,-10.0,2.352,2.52,-0.16800000000000015,1.5533799999999998,1.5533799999999998,0.0,0.7912772585669782,0.8881789137380192,-0.09690165517104099
32,163.0,163.0,49259.0,49269.0,-10.0,49413.0,49408.0,5.0,49553.0,49561.0,-8.0,2.784,2.504,0.2799999999999998,1.73976,1.73976,0.0,0.9523809523809523,0.952054794520548,0.00032615786040435246
32,164.0,164.0,49553.0,49561.0,-8.0,49696.0,49702.0,-6.0,49855.0,49872.0,-17.0,2.264,2.352,-0.08800000000000008,1.79417,1.7650400000000002,0.029129999999999878,0.9470198675496688,0.9067524115755627,0.04026745597410608
32,165.0,165.0,49855.0,49872.0,-17.0,49985.0,50008.0,-23.0,50190.0,50219.0,-29.0,2.312,2.448,-0.13600000000000012,1.7126000000000001,1.7126000000000001,0.0,0.7761194029850746,0.7838616714697406,-0.007742268484665971
32,166.0,166.0,50190.0,50219.0,-29.0,50349.0,50346.0,3.0,50499.0,50515.0,-16.0,2.912,2.704,0.20799999999999974,1.64075,1.64075,0.0,0.970873786407767,0.8581081081081081,0.11276567829965889
32,167.0,167.0,50499.0,50515.0,-16.0,50635.0,50657.0,-22.0,50817.0,50840.0,-23.0,2.288,2.488,-0.20000000000000018,1.73786,1.73786,0.0,0.8553459119496856,0.8738461538461538,-0.01850024189646826
32,168.0,168.0,50817.0,50840.0,-23.0,50977.0,50972.0,5.0,51134.0,51165.0,-31.0,2.736,2.52,0.2160000000000002,1.6175,1.6175,0.0,0.9905362776025236,0.8123076923076923,0.17822858529483132
32,169.0,169.0,51134.0,51165.0,-31.0,51285.0,51303.0,-18.0,51456.0,51472.0,-16.0,2.464,2.648,-0.18400000000000016,1.7009699999999999,1.68932,0.011649999999999938,0.937888198757764,0.8990228013029316,0.03886539745483242
32,170.0,170.0,51456.0,51472.0,-16.0,51617.0,51610.0,7.0,51767.0,51778.0,-11.0,2.656,2.456,0.20000000000000018,1.39418,1.40583,-0.011649999999999938,0.9646302250803859,0.9019607843137255,0.06266944076666037
32,171.0,171.0,51767.0,51778.0,-11.0,51917.0,51914.0,3.0,52072.0,52077.0,-5.0,2.4,2.432,-0.03200000000000003,1.68539,1.68539,0.0,0.9836065573770492,0.9096989966555185,0.07390756072153071
32,172.0,172.0,52072.0,52077.0,-5.0,52213.0,52232.0,-19.0,52379.0,52392.0,-13.0,2.368,2.544,-0.17600000000000016,1.74564,1.74564,0.0,0.9185667752442996,0.9841269841269842,-0.06556020888268455
32,173.0,173.0,52379.0,52392.0,-13.0,52497.0,52529.0,-32.0,52696.0,52709.0,-13.0,2.272,2.376,-0.10400000000000009,1.4136,1.43302,-0.019419999999999993,0.7444794952681388,0.8643533123028391,-0.11987381703470024
32,174.0,174.0,52696.0,52709.0,-13.0,52849.0,52846.0,3.0,53002.0,53016.0,-14.0,2.816,2.536,0.2799999999999998,1.64859,1.64859,0.0,1.0,0.8925081433224755,0.10749185667752448
32,175.0,175.0,53002.0,53016.0,-14.0,53137.0,53163.0,-26.0,53332.0,53350.0,-18.0,2.304,2.536,-0.2320000000000002,1.72041,1.74565,-0.02523999999999993,0.8181818181818181,0.8802395209580838,-0.062057702776265655
32,176.0,176.0,53332.0,53350.0,-18.0,53481.0,53482.0,-1.0,53643.0,53661.0,-18.0,2.752,2.552,0.19999999999999973,1.74173,1.74173,0.0,0.9581993569131833,0.8488745980707395,0.10932475884244375
32,177.0,177.0,53643.0,53661.0,-18.0,53781.0,53802.0,-21.0,53950.0,53969.0,-19.0,2.4,2.56,-0.16000000000000014,1.78444,1.78444,0.0,0.8990228013029316,0.9155844155844156,-0.01656161428148406
32,178.0,178.0,53950.0,53969.0,-19.0,54111.0,54105.0,6.0,54268.0,54281.0,-13.0,2.64,2.424,0.2160000000000002,1.53984,1.58256,-0.04271999999999987,0.9874213836477987,0.8717948717948718,0.11562651185292694
32,179.0,179.0,54268.0,54281.0,-13.0,54417.0,54417.0,0.0,54564.0,54573.0,-9.0,2.448,2.496,-0.04800000000000004,1.80776,1.8038800000000001,0.0038799999999998835,0.9932432432432432,0.9315068493150684,0.06173639392817476
32,180.0,180.0,54564.0,54573.0,-9.0,54703.0,54717.0,-14.0,54867.0,54884.0,-17.0,2.288,2.4,-0.1120000000000001,1.7864,1.7864,0.0,0.9174917491749175,0.9260450160771704,-0.008553266902252887
32,181.0,181.0,54867.0,54884.0,-17.0,54991.0,55021.0,-30.0,55187.0,55203.0,-16.0,2.304,2.432,-0.1280000000000001,1.53397,1.56892,-0.03495000000000004,0.775,0.8589341692789969,-0.08393416927899688
32,182.0,182.0,55187.0,55203.0,-16.0,55337.0,55335.0,2.0,55499.0,55476.0,23.0,2.768,2.512,0.2559999999999998,1.75141,1.75141,0.0,0.9615384615384616,0.967032967032967,-0.005494505494505475
32,183.0,183.0,55499.0,55476.0,23.0,55635.0,55664.0,-29.0,55836.0,55852.0,-16.0,2.384,2.632,-0.24800000000000022,1.61357,1.68153,-0.06796000000000002,0.8071216617210683,1.0,-0.19287833827893175
32,184.0,184.0,55836.0,55852.0,-16.0,55989.0,55988.0,1.0,56132.0,56144.0,-12.0,2.832,2.592,0.23999999999999977,1.69319,1.69319,0.0,0.9662162162162162,0.9315068493150684,0.03470936690114779
32,185.0,185.0,56132.0,56144.0,-12.0,56275.0,56287.0,-12.0,56428.0,56442.0,-14.0,2.288,2.392,-0.10400000000000009,1.74956,1.74956,0.0,0.9662162162162162,0.9597315436241611,0.006484672592055096
32,186.0,186.0,56428.0,56442.0,-14.0,56555.0,56573.0,-18.0,56723.0,56739.0,-16.0,2.24,2.288,-0.0479999999999996,1.7358799999999999,1.7358799999999999,0.0,0.8610169491525423,0.8821548821548821,-0.021137933002339793
32,187.0,187.0,56723.0,56739.0,-16.0,56883.0,56877.0,6.0,57037.0,57049.0,-12.0,2.624,2.432,0.19200000000000017,1.43104,1.45046,-0.019419999999999993,0.9808917197452229,0.8903225806451613,0.09056913910006159
32,188.0,188.0,57037.0,57049.0,-12.0,57186.0,57184.0,2.0,57344.0,57342.0,2.0,2.424,2.456,-0.03200000000000003,1.74956,1.74956,0.0,0.9706840390879479,0.9215017064846416,0.04918233260330629
32,189.0,189.0,57344.0,57342.0,2.0,57485.0,57502.0,-17.0,57651.0,57665.0,-14.0,2.392,2.544,-0.15200000000000014,1.7223100000000002,1.7223100000000002,0.0,0.9185667752442996,0.9907120743034056,-0.07214529905910594
32,190.0,190.0,57651.0,57665.0,-14.0,57773.0,57803.0,-30.0,57974.0,57993.0,-19.0,2.304,2.408,-0.10400000000000009,1.4291299999999998,1.46603,-0.036900000000000155,0.7554179566563468,0.8414634146341463,-0.0860454579777995
32,191.0,191.0,57974.0,57993.0,-19.0,58129.0,58127.0,2.0,58284.0,58303.0,-19.0,2.848,2.592,0.2559999999999998,1.71651,1.71651,0.0,1.0,0.864516129032258,0.13548387096774195
32,192.0,192.0,58284.0,58303.0,-19.0,58418.0,58443.0,-25.0,58618.0,58638.0,-20.0,2.312,2.528,-0.2160000000000002,1.6874200000000001,1.7146000000000001,-0.027179999999999982,0.8023952095808383,0.835820895522388,-0.03342568594154971
32,193.0,193.0,58618.0,58638.0,-20.0,58776.0,58771.0,5.0,58919.0,58925.0,-6.0,2.864,2.624,0.23999999999999977,1.79026,1.79026,0.0,0.9501661129568106,0.926829268292683,0.023336844664127665
32,194.0,194.0,58919.0,58925.0,-6.0,59067.0,59070.0,-3.0,59222.0,59239.0,-17.0,2.328,2.392,-0.06400000000000006,1.67574,1.65827,0.017470000000000097,0.976897689768977,0.9235668789808917,0.053330810788085214
32,195.0,195.0,59222.0,59239.0,-17.0,59349.0,59378.0,-29.0,59554.0,59576.0,-22.0,2.256,2.464,-0.20800000000000018,1.5767200000000001,1.6039,-0.027179999999999982,0.7650602409638554,0.8249258160237389,-0.05986557505988355
32,196.0,196.0,59554.0,59576.0,-22.0,59709.0,59708.0,1.0,59863.0,59845.0,18.0,2.88,2.64,0.23999999999999977,1.77672,1.77672,0.0,0.9967637540453075,0.9814126394052045,0.01535111464010297
33,2.0,1.0,497.0,549.0,-52.0,603.0,639.0,-36.0,860.0,873.0,-13.0,1.152,4.32,-3.168,1.0,1.0,0.0,0.5840220385674931,0.5555555555555556,0.02846648301193755
33,4.0,2.0,1032.0,873.0,159.0,1141.0,1189.0,-48.0,1386.0,1389.0,-3.0,1.104,4.4,-3.2960000000000003,1.0,1.0,0.0,0.615819209039548,0.7751937984496124,-0.15937458941006444
33,6.0,3.0,1548.0,1595.0,-47.0,1670.0,1696.0,-26.0,1871.0,1867.0,4.0,1.112,4.056,-2.944,0.9931574,0.9921799,0.0009774999999999645,0.7554179566563468,0.7426470588235294,0.012770897832817374
33,7.0,4.0,1871.0,1867.0,4.0,2157.0,2191.0,-34.0,2404.0,2441.0,-37.0,3.896,3.96,-0.06400000000000006,1.0,1.0,0.0,0.926829268292683,0.8710801393728222,0.055749128919860724
33,9.0,5.0,2568.0,2441.0,127.0,2685.0,2719.0,-34.0,2952.0,2893.0,59.0,1.152,4.224,-3.072,0.9960899,0.9960899,0.0,0.609375,0.7699115044247787,-0.16053650442477874
33,10.0,6.0,2952.0,3197.0,-245.0,3257.0,3289.0,-32.0,3518.0,3543.0,-25.0,4.576,4.56,0.016000000000000014,0.98045,0.98045,0.0,0.9222614840989399,0.5317919075144508,0.3904695765844891
33,11.0,7.0,3518.0,3543.0,-25.0,3809.0,3843.0,-34.0,4065.0,4033.0,32.0,4.416,4.432,-0.016000000000000014,0.9970675,0.952102,0.04496549999999999,0.9360146252285192,0.7755102040816326,0.16050442114688657
33,13.0,8.0,4300.0,4033.0,267.0,4407.0,4433.0,-26.0,4677.0,4730.0,-53.0,1.184,4.72,-3.5359999999999996,0.97263,0.9970675,-0.0244375,0.5676392572944298,0.8522238163558107,-0.2845845590613809
33,15.0,9.0,4889.0,4945.0,-56.0,5001.0,5035.0,-34.0,5252.0,5209.0,43.0,0.928,4.816,-3.888,0.985337,0.968719,0.01661800000000002,0.6170798898071626,0.6818181818181819,-0.06473829201101933
33,17.0,10.0,5472.0,5514.0,-42.0,5577.0,5606.0,-29.0,5830.0,5864.0,-34.0,1.128,4.568,-3.4399999999999995,1.0,1.0,0.0,0.5865921787709497,0.5257142857142857,0.06087789305666402
33,19.0,11.0,6020.0,5864.0,156.0,6128.0,6157.0,-29.0,6406.0,6375.0,31.0,1.064,4.408,-3.3440000000000003,1.0,1.0,0.0,0.5595854922279793,0.8532289628180039,-0.2936434705900246
33,22.0,13.0,7415.0,7038.0,377.0,7437.0,7461.0,-24.0,7695.0,7659.0,36.0,1.136,5.28,-4.144,1.0,1.0,0.0,0.15714285714285714,0.6376811594202898,-0.48053830227743266
33,24.0,14.0,7950.0,7997.0,-47.0,8059.0,8093.0,-34.0,8323.0,8335.0,-12.0,0.896,5.056,-4.16,0.9960899,0.9960899,0.0,0.5844504021447721,0.5680473372781065,0.01640306486666554
33,26.0,15.0,8512.0,8335.0,177.0,8625.0,8659.0,-34.0,8883.0,8878.0,5.0,1.008,4.528,-3.5199999999999996,0.962854,0.962854,0.0,0.6091644204851752,0.8066298342541436,-0.19746541376896842
33,28.0,16.0,9053.0,8878.0,175.0,9176.0,9207.0,-31.0,9433.0,9467.0,-34.0,1.208,4.384,-3.176,0.927664,0.950147,-0.02248299999999992,0.6473684210526316,0.8828522920203735,-0.23548387096774193
33,30.0,17.0,9630.0,9677.0,-47.0,9745.0,9781.0,-36.0,10003.0,10030.0,-27.0,1.28,4.592,-3.3119999999999994,0.958944,0.958944,0.0,0.6166219839142091,0.5892351274787535,0.027386856435455575
33,32.0,18.0,10189.0,10231.0,-42.0,10297.0,10324.0,-27.0,10525.0,10534.0,-9.0,1.104,4.344,-3.24,1.0,1.0,0.0,0.6428571428571428,0.6138613861386139,0.028995756718528942
33,33.0,19.0,10525.0,10534.0,-9.0,10799.0,10831.0,-32.0,11070.0,11094.0,-24.0,4.016,4.056,-0.040000000000000036,0.989247,0.963832,0.025414999999999965,0.9944954128440366,0.9392857142857143,0.05520969855832236
33,35.0,20.0,11253.0,11303.0,-50.0,11367.0,11399.0,-32.0,11600.0,11582.0,18.0,1.056,4.544,-3.4879999999999995,0.951124,0.921799,0.029324999999999934,0.6570605187319885,0.6881720430107527,-0.03111152427876429
33,37.0,21.0,11794.0,11842.0,-48.0,11915.0,11946.0,-31.0,12178.0,12153.0,25.0,1.136,4.376,-3.24,0.958944,0.958944,0.0,0.6302083333333333,0.6688102893890675,-0.03860195605573424
33,39.0,22.0,12359.0,12410.0,-51.0,12469.0,12504.0,-35.0,12728.0,12773.0,-45.0,1.0,4.464,-3.4640000000000004,0.977517,0.977517,0.0,0.5962059620596206,0.5179063360881543,0.07829962597146634
33,41.0,23.0,12958.0,13013.0,-55.0,13063.0,13098.0,-35.0,13296.0,13266.0,30.0,1.16,4.752,-3.5919999999999996,1.0,1.0,0.0,0.6213017751479291,0.6719367588932806,-0.05063498374535158
33,42.0,24.0,13296.0,13266.0,30.0,13599.0,13624.0,-25.0,13813.0,13823.0,-10.0,4.288,4.208,0.08000000000000007,1.0,1.0,0.0,0.8278529980657641,0.7145421903052065,0.11331080776055757
33,44.0,25.0,13959.0,13823.0,136.0,14069.0,14097.0,-28.0,14313.0,14262.0,51.0,1.024,3.784,-2.76,1.0,1.0,0.0,0.6214689265536724,0.7517084282460137,-0.13023950169234133
33,46.0,26.0,14613.0,14262.0,351.0,14621.0,14651.0,-30.0,14916.0,14969.0,-53.0,1.024,4.432,-3.4080000000000004,0.952102,1.0,-0.047897999999999996,0.05280528052805278,0.8995756718528995,-0.8467703913248468
33,47.0,27.0,14916.0,14969.0,-53.0,15259.0,15279.0,-20.0,15552.0,15525.0,27.0,5.104,5.024,0.08000000000000007,1.0,0.978495,0.021504999999999996,0.9213836477987422,0.8848920863309353,0.036491561467806855
33,49.0,29.0,16240.0,16144.0,96.0,16585.0,16614.0,-29.0,16845.0,16796.0,49.0,5.856,5.56,0.29600000000000026,1.0,1.0,0.0,0.859504132231405,0.558282208588957,0.30122192364244793
33,50.0,30.0,16845.0,16796.0,49.0,17097.0,17103.0,-6.0,17565.0,17567.0,-2.0,4.096,3.912,0.18400000000000016,1.0,1.0,0.0,0.7,0.7963683527885863,-0.09636835278858635
33,52.0,31.0,17762.0,17813.0,-51.0,17871.0,17903.0,-32.0,18122.0,18063.0,59.0,1.096,6.4,-5.304,1.0,1.0,0.0,0.6055555555555556,0.72,-0.11444444444444435
33,54.0,32.0,18350.0,18063.0,287.0,18455.0,18484.0,-29.0,18697.0,18653.0,44.0,1.264,4.648,-3.3839999999999995,1.0,1.0,0.0,0.6051873198847262,0.5728813559322035,0.03230596395252272
33,56.0,33.0,18917.0,18959.0,-42.0,19025.0,19058.0,-33.0,19266.0,19242.0,24.0,1.312,4.592,-3.2799999999999994,0.99902248,0.99902248,0.0,0.6189111747851003,0.6996466431095406,-0.08073546832444034
33,58.0,34.0,19446.0,19496.0,-50.0,19551.0,19583.0,-32.0,19819.0,19866.0,-47.0,1.056,4.2,-3.144,0.986315,0.98827,-0.001954999999999929,0.5630026809651474,0.47027027027027024,0.09273241069487714
33,60.0,35.0,20047.0,19866.0,181.0,20153.0,20189.0,-36.0,20440.0,20423.0,17.0,1.2,4.848,-3.6479999999999997,1.0,1.0,0.0,0.5394402035623409,0.8402154398563735,-0.3007752362940326
33,62.0,36.0,20646.0,20423.0,223.0,20759.0,20789.0,-30.0,21061.0,21036.0,25.0,1.024,4.8,-3.776,1.0,1.0,0.0,0.544578313253012,0.8058727569331159,-0.2612944436801039
33,64.0,38.0,21689.0,21632.0,57.0,22009.0,22038.0,-29.0,22255.0,22214.0,41.0,5.6,4.616,0.984,1.0,0.9902248,0.009775199999999984,0.8692579505300353,0.604810996563574,0.26444695396646134
33,66.0,39.0,22485.0,22214.0,271.0,22589.0,22608.0,-19.0,22835.0,22786.0,49.0,1.152,4.56,-3.4079999999999995,0.9970675,1.0,-0.0029325000000000045,0.5942857142857143,0.6223776223776224,-0.02809190809190809
33,68.0,41.0,23379.0,23398.0,-19.0,23479.0,23537.0,-58.0,23885.0,23892.0,-7.0,3.408,2.288,1.12,1.0,1.0,0.0,0.3952569169960475,0.562753036437247,-0.16749611944119946
33,69.0,42.0,23885.0,24106.0,-221.0,24157.0,24208.0,-51.0,24391.0,24390.0,1.0,5.424,5.368,0.05600000000000005,1.0,1.0,0.0,0.924901185770751,0.7183098591549295,0.20659132661582147
33,71.0,43.0,24552.0,24390.0,162.0,24661.0,24690.0,-29.0,24893.0,24848.0,45.0,1.2,3.856,-2.6559999999999997,1.0,1.0,0.0,0.6392961876832844,0.6899563318777293,-0.05066014419444487
33,72.0,44.0,24893.0,25171.0,-278.0,25215.0,25249.0,-34.0,25504.0,25551.0,-47.0,4.432,4.472,-0.040000000000000036,1.0,1.0,0.0,0.9459901800327333,0.41052631578947374,0.5354638642432595
33,74.0,45.0,25711.0,25551.0,160.0,25815.0,25856.0,-41.0,26092.0,26104.0,-12.0,1.024,4.856,-3.832,1.0,1.0,0.0,0.5459317585301837,0.8969258589511754,-0.35099410042099166
33,76.0,46.0,26339.0,26104.0,235.0,26373.0,26397.0,-24.0,26640.0,26611.0,29.0,1.152,4.328,-3.176,1.0,1.0,0.0,0.2259136212624585,0.8441814595660749,-0.6182678383036164
33,78.0,47.0,26863.0,26611.0,252.0,26969.0,27007.0,-38.0,27227.0,27232.0,-5.0,0.944,4.88,-3.936,1.0,1.0,0.0,0.5824175824175823,0.7246376811594203,-0.14222009874183794
33,80.0,48.0,27491.0,27472.0,19.0,27525.0,27549.0,-24.0,27784.0,27849.0,-65.0,1.296,4.336,-3.04,1.0,1.0,0.0,0.23208191126279865,0.4084880636604774,-0.17640615239767876
33,81.0,49.0,27784.0,27849.0,-65.0,28011.0,28020.0,-9.0,28104.0,28147.0,-43.0,3.888,3.768,0.1200000000000001,0.98436,0.98436,0.0,0.58125,0.8523489932885906,-0.27109899328859055
33,82.0,50.0,28104.0,28147.0,-43.0,28205.0,28239.0,-34.0,28524.0,28560.0,-36.0,1.552,1.752,-0.19999999999999996,1.0,1.0,0.0,0.4809523809523809,0.44552058111380144,0.03543179983857947
33,83.0,51.0,28524.0,28560.0,-36.0,28875.0,28933.0,-58.0,29305.0,29580.0,-275.0,5.36,5.552,-0.19199999999999928,1.0,1.0,0.0,0.8988476312419974,0.7313725490196079,0.1674750822223895
33,86.0,52.0,29709.0,29580.0,129.0,29827.0,29849.0,-22.0,30179.0,30220.0,-41.0,0.992,7.328,-6.336,0.88074,0.8944300000000001,-0.013690000000000091,0.5021276595744681,0.840625,-0.3384973404255318
33,88.0,53.0,30370.0,30220.0,150.0,30485.0,30506.0,-21.0,30695.0,30713.0,-18.0,1.184,5.256,-4.072,1.0,1.0,0.0,0.7076923076923076,0.8397565922920892,-0.1320642845997816
33,89.0,54.0,30695.0,30713.0,-18.0,30971.0,30985.0,-14.0,31127.0,31126.0,1.0,3.888,3.832,0.05600000000000005,1.0,1.0,0.0,0.7222222222222222,0.6828087167070218,0.0394135055152004
