episode_id,subject,featuregraph_object_id,discordance_type,temporal_pattern,burst_id,burst_size,previous_featuregraph_object_id,next_featuregraph_object_id,start_index,start_time_seconds,peak_index,peak_time_seconds,end_index,end_time_seconds,peak_detection_index,peak_detection_time_seconds,peak_detection_latency_samples,peak_detection_latency_seconds,period_seconds,full_excursion,temporal_symmetry,annotation_status,excluded_by_ann1,excluded_by_ann2,excluded_by_both_annotators,retained_by_one_or_both_annotators,plateau_boundary_ambiguous,clinical_interpretation,sampling_rate_hz,construction,construction_version,comparator,is_complete,transition_complete,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,burst_number
bidmc-14-fg-0046,14,46,featuregraph_only,burst,bidmc-14-burst-011,3,45,47,17788.0,142.304,17875.0,143.0,17893.0,143.144,17975,143.8,100.0,0.8,2.536,0.24205500000000002,0.34285714285714286,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,17788,17788,17788,17875,17875,17875,17893,17893,17893,11
bidmc-14-fg-0047,14,47,featuregraph_only,burst,bidmc-14-burst-011,3,46,48,17893.0,143.144,18185.0,145.48,18417.0,147.336,18285,146.28,100.0,0.8,2.48,0.93643,0.8854961832061069,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,17893,17893,17893,18185,18185,18185,18417,18417,18417,11
bidmc-14-fg-0048,14,48,featuregraph_only,burst,bidmc-14-burst-011,3,47,49,18417.0,147.336,18503.0,148.024,18508.0,148.064,18603,148.824,100.0,0.8,2.544,0.29095499999999996,0.10989010989010994,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,18417,18417,18417,18503,18503,18503,18508,18508,18508,11
bidmc-14-fg-0051,14,51,featuregraph_only,isolated,bidmc-14-burst-012,1,50,52,19496.0,155.968,19535.0,156.28,19569.0,156.552,19635,157.08,100.0,0.8,1.952,0.15403499999999998,0.9315068493150684,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,19496,19496,19496,19535,19535,19535,19569,19569,19569,12
bidmc-14-fg-0053,14,53,featuregraph_only,burst,bidmc-14-burst-013,2,52,54,20075.0,160.6,20158.0,161.264,20165.0,161.32,20261,162.088,103.0,0.824,2.544,0.23961000000000002,0.15555555555555556,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,20075,20075,20075,20155,20155,20161,20165,20165,20165,13
bidmc-14-fg-0054,14,54,featuregraph_only,burst,bidmc-14-burst-013,2,53,55,20165.0,161.32,20380.0,163.04,20698.0,165.584,20483,163.864,103.0,0.824,1.776,0.9022,0.8067542213883677,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,20165,20165,20165,20378,20378,20383,20698,20698,20698,13
bidmc-14-fg-0057,14,57,featuregraph_only,isolated,bidmc-14-burst-014,1,56,58,21306.0,170.448,21361.0,170.888,21371.0,170.968,21461,171.688,100.0,0.8,1.96,0.234715,0.3076923076923077,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,21306,21306,21306,21361,21361,21361,21371,21371,21371,14
bidmc-14-fg-0071,14,71,featuregraph_only,isolated,bidmc-14-burst-015,1,70,72,28406.0,227.248,28481.0,227.848,28515.0,228.12,28581,228.648,100.0,0.8,2.56,0.24205500000000002,0.6238532110091743,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28406,28406,28406,28481,28481,28481,28516,28515,28516,15
bidmc-14-fg-0073,14,73,featuregraph_only,isolated,bidmc-14-burst-016,1,72,74,29034.0,232.272,29118.0,232.944,29146.0,233.168,29220,233.76,102.0,0.816,2.52,0.15892,0.5,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,29034,29034,29034,29116,29116,29120,29146,29146,29146,16
bidmc-14-fg-0076,14,76,featuregraph_only,burst,bidmc-14-burst-017,2,75,77,30119.0,240.952,30195.0,241.56,30202.0,241.616,30296,242.368,101.0,0.808,1.648,0.17848,0.1686746987951807,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,30119,30119,30119,30195,30195,30196,30202,30202,30202,17
bidmc-14-fg-0077,14,77,featuregraph_only,burst,bidmc-14-burst-017,2,76,78,30202.0,241.616,30524.0,244.192,30725.0,245.8,30625,245.0,101.0,0.808,2.632,0.8068500000000001,0.7686424474187381,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,30202,30202,30202,30523,30523,30525,30725,30725,30725,17
bidmc-14-fg-0079,14,79,featuregraph_only,isolated,bidmc-14-burst-018,1,78,80,31271.0,250.168,31366.0,250.928,31368.0,250.944,31467,251.736,101.0,0.808,2.256,0.19804,0.04123711340206182,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,31272,31271,31272,31365,31365,31367,31368,31368,31368,18
bidmc-14-fg-0083,14,83,featuregraph_only,isolated,bidmc-14-burst-019,1,82,84,32406.0,259.248,32729.0,261.832,33065.0,264.52,32831,262.648,102.0,0.816,4.384,0.95843,0.9802731411229135,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,32406,32406,32406,32728,32728,32731,33066,33065,33066,19
bidmc-14-fg-0086,14,86,featuregraph_only,burst,bidmc-14-burst-020,3,85,87,33624.0,268.992,33674.0,269.392,33722.0,269.776,33776,270.208,102.0,0.816,1.88,0.22983,0.9795918367346939,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,33625,33624,33625,33673,33673,33676,33722,33722,33722,20
bidmc-14-fg-0087,14,87,featuregraph_only,burst,bidmc-14-burst-020,3,86,88,33722.0,269.776,33989.0,271.912,34214.0,273.712,34089,272.712,100.0,0.8,2.52,0.97555,0.9146341463414634,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,33722,33722,33722,33989,33989,33989,34214,34214,34214,20
bidmc-14-fg-0088,14,88,featuregraph_only,burst,bidmc-14-burst-020,3,87,89,34214.0,273.712,34462.0,275.696,34793.0,278.344,34563,276.504,101.0,0.808,3.784,1.1515900000000001,0.8566493955094991,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,34214,34214,34214,34461,34461,34463,34793,34793,34793,20
bidmc-14-fg-0091,14,91,featuregraph_only,isolated,bidmc-14-burst-021,1,90,92,35319.0,282.552,35400.0,283.2,35442.0,283.536,35501,284.008,101.0,0.808,1.896,0.195595,0.6829268292682926,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,35320,35319,35320,35399,35399,35401,35443,35442,35443,21
bidmc-14-fg-0096,14,96,featuregraph_only,isolated,bidmc-14-burst-022,1,95,97,37015.0,296.12,37102.0,296.816,37109.0,296.872,37204,297.632,102.0,0.816,1.624,0.23227,0.14893617021276595,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,37016,37015,37016,37100,37100,37104,37109,37109,37109,22
bidmc-14-fg-0100,14,100,featuregraph_only,isolated,bidmc-14-burst-023,1,99,101,38043.0,304.344,38084.0,304.672,38191.0,305.528,38185,305.48,101.0,0.808,1.368,0.47677,0.5540540540540541,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,38044,38043,38044,38083,38083,38085,38192,38191,38192,23
bidmc-14-fg-0105,14,105,featuregraph_only,burst,bidmc-14-burst-024,2,104,106,39471.0,315.768,39563.0,316.504,39581.0,316.648,39665,317.32,102.0,0.816,1.824,0.249385,0.32727272727272727,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,39472,39471,39472,39561,39561,39565,39582,39581,39582,24
bidmc-14-fg-0106,14,106,featuregraph_only,burst,bidmc-14-burst-024,2,105,107,39581.0,316.648,39815.0,318.52,40048.0,320.384,39915,319.32,100.0,0.8,2.016,1.0269,0.9978586723768736,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,39582,39581,39582,39815,39815,39815,40048,40048,40048,24
bidmc-14-fg-0110,14,110,featuregraph_only,isolated,bidmc-14-burst-025,1,109,111,40652.0,325.216,40913.0,327.304,41121.0,328.968,41015,328.12,102.0,0.816,2.088,0.98778,0.8869936034115139,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,40656,40649,40656,40911,40911,40915,41122,41121,41122,25
bidmc-14-fg-0112,14,112,featuregraph_only,burst,bidmc-14-burst-026,2,111,113,41711.0,333.688,41782.0,334.256,41823.0,334.584,41883,335.064,101.0,0.808,2.52,0.234715,0.7321428571428572,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,41711,41711,41711,41781,41781,41783,41824,41823,41824,26
bidmc-14-fg-0113,14,113,featuregraph_only,burst,bidmc-14-burst-026,2,112,114,41823.0,334.584,42102.0,336.816,42324.0,338.592,42203,337.624,101.0,0.808,2.56,0.77995,0.8862275449101796,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,41824,41823,41824,42101,42101,42103,42324,42324,42324,26
bidmc-14-fg-0116,14,116,featuregraph_only,burst,bidmc-14-burst-027,8,115,117,42931.0,343.448,42979.0,343.832,42995.0,343.96,43081,344.648,102.0,0.816,2.568,0.190705,0.5,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,42931,42931,42931,42978,42978,42981,42996,42995,42996,27
bidmc-14-fg-0117,14,117,featuregraph_only,burst,bidmc-14-burst-027,8,116,118,42995.0,343.96,43207.0,345.656,43325.0,346.6,43307,346.456,100.0,0.8,1.824,0.77262,0.7151515151515151,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,42996,42995,42996,43207,43207,43207,43325,43325,43325,27
bidmc-14-fg-0118,14,118,featuregraph_only,burst,bidmc-14-burst-027,8,117,119,43325.0,346.6,43363.0,346.904,43507.0,348.056,43463,347.704,100.0,0.8,1.248,0.85575,0.41758241758241754,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,43325,43325,43325,43363,43363,43363,43507,43507,43507,27
bidmc-14-fg-0119,14,119,featuregraph_only,burst,bidmc-14-burst-027,8,118,120,43507.0,348.056,43583.0,348.664,43614.0,348.912,43693,349.544,110.0,0.88,1.76,0.15648,0.5794392523364487,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,43507,43507,43507,43574,43574,43593,43614,43614,43614,27
bidmc-14-fg-0120,14,120,featuregraph_only,burst,bidmc-14-burst-027,8,119,121,43614.0,348.912,43832.0,350.656,44045.0,352.36,43933,351.464,101.0,0.808,1.992,0.9217599999999999,0.988399071925754,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,43614,43614,43614,43831,43831,43833,44045,44045,44045,27
bidmc-14-fg-0121,14,121,featuregraph_only,burst,bidmc-14-burst-027,8,120,122,44045.0,352.36,44074.0,352.592,44095.0,352.76,44175,353.4,101.0,0.808,1.936,0.127135,0.84,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,44045,44045,44045,44073,44073,44075,44095,44095,44095,27
bidmc-14-fg-0122,14,122,featuregraph_only,burst,bidmc-14-burst-027,8,121,123,44095.0,352.76,44306.0,354.448,44580.0,356.64,44407,355.256,101.0,0.808,1.856,1.0977999999999999,0.8701030927835052,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,44095,44095,44095,44305,44305,44307,44580,44580,44580,27
bidmc-14-fg-0123,14,123,featuregraph_only,burst,bidmc-14-burst-027,8,122,124,44580.0,356.64,44617.0,356.936,44635.0,357.08,44719,357.752,102.0,0.816,2.488,0.195595,0.6545454545454545,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,44580,44580,44580,44616,44616,44619,44635,44635,44635,27
bidmc-14-fg-0130,14,130,featuregraph_only,isolated,bidmc-14-burst-028,1,129,131,47647.0,381.176,47728.0,381.824,47757.0,382.056,47831,382.648,103.0,0.824,2.504,0.17359,0.5272727272727273,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,47647,47647,47647,47726,47726,47731,47757,47757,47757,28
bidmc-14-fg-0135,14,135,featuregraph_only,isolated,bidmc-14-burst-029,1,134,136,49385.0,395.08,49481.0,395.848,49517.0,396.136,49581,396.648,100.0,0.8,2.56,0.237165,0.5454545454545454,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,49385,49385,49385,49481,49481,49481,49517,49517,49517,29
bidmc-14-fg-0137,14,137,featuregraph_only,isolated,bidmc-14-burst-030,1,136,138,49912.0,399.296,49965.0,399.72,49975.0,399.8,50065,400.52,100.0,0.8,1.392,0.24694,0.31746031746031744,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,49912,49912,49912,49965,49965,49965,49975,49975,49975,30
bidmc-14-fg-0139,14,139,featuregraph_only,isolated,bidmc-14-burst-031,1,138,140,50493.0,403.944,50820.0,406.56,51114.0,408.912,50921,407.368,101.0,0.808,4.984,0.97799,0.9468599033816425,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50493,50493,50493,50819,50819,50821,51114,51114,51114,31
bidmc-14-fg-0145,14,145,featuregraph_only,burst,bidmc-14-burst-032,6,144,146,53335.0,426.68,53425.0,427.4,53428.0,427.424,53525,428.2,100.0,0.8,3.256,0.278725,0.06451612903225812,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,53336,53335,53336,53425,53425,53425,53429,53428,53429,32
bidmc-14-fg-0146,14,146,featuregraph_only,burst,bidmc-14-burst-032,6,145,147,53428.0,427.424,53663.0,429.304,53948.0,431.584,53766,430.128,103.0,0.824,1.904,0.87042,0.9038461538461539,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,53429,53428,53429,53661,53661,53666,53948,53948,53948,32
bidmc-14-fg-0147,14,147,featuregraph_only,burst,bidmc-14-burst-032,6,146,148,53948.0,431.584,54029.0,432.232,54033.0,432.264,54129,433.032,100.0,0.8,2.928,0.190705,0.09411764705882353,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,53948,53948,53948,54029,54029,54029,54033,54033,54033,32
bidmc-14-fg-0148,14,148,featuregraph_only,burst,bidmc-14-burst-032,6,147,149,54033.0,432.264,54376.0,435.008,54523.0,436.184,54479,435.832,103.0,0.824,2.776,1.0489,0.6,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,54033,54033,54033,54373,54373,54379,54523,54523,54523,32
bidmc-14-fg-0149,14,149,featuregraph_only,burst,bidmc-14-burst-032,6,148,150,54523.0,436.184,54605.0,436.84,54619.0,436.952,54705,437.64,100.0,0.8,1.832,0.24694,0.29166666666666663,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,54523,54523,54523,54605,54605,54605,54619,54619,54619,32
bidmc-14-fg-0150,14,150,featuregraph_only,burst,bidmc-14-burst-032,6,149,151,54619.0,436.952,54924.0,439.392,55200.0,441.6,55025,440.2,101.0,0.808,2.552,0.96821,0.9500860585197934,excluded_by_ann2,False,True,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,54619,54619,54619,54923,54923,54925,55200,55200,55200,32
bidmc-14-fg-0154,14,154,featuregraph_only,burst,bidmc-14-burst-033,2,153,155,56375.0,451.0,56413.0,451.304,56453.0,451.624,56513,452.104,100.0,0.8,1.28,0.36919,0.9743589743589743,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,56375,56375,56375,56413,56413,56413,56453,56453,56453,33
bidmc-14-fg-0155,14,155,featuregraph_only,burst,bidmc-14-burst-033,2,154,156,56453.0,451.624,56682.0,453.456,56800.0,454.4,56783,454.264,101.0,0.808,2.152,1.13447,0.6801152737752161,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,56453,56453,56453,56681,56681,56683,56801,56800,56801,33
bidmc-14-fg-0158,14,158,featuregraph_only,burst,bidmc-14-burst-034,2,157,159,57254.0,458.032,57297.0,458.376,57344.0,458.752,57402,459.216,105.0,0.84,1.712,0.33252000000000004,0.9555555555555556,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,57254,57254,57254,57292,57292,57302,57345,57344,57345,34
bidmc-14-fg-0159,14,159,featuregraph_only,burst,bidmc-14-burst-034,2,158,160,57344.0,458.752,57577.0,460.616,57868.0,462.944,57679,461.432,102.0,0.816,2.24,1.1540400000000002,0.8893129770992366,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,57345,57344,57345,57576,57576,57579,57868,57868,57868,34
bidmc-14-fg-0162,14,162,featuregraph_only,isolated,bidmc-14-burst-035,1,161,163,58541.0,468.328,58601.0,468.808,58637.0,469.096,58703,469.624,102.0,0.816,1.912,0.361855,0.75,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,58541,58541,58541,58600,58600,58603,58638,58637,58638,35
bidmc-15-fg-0001,15,1,featuregraph_only,burst,bidmc-15-burst-001,2,0,2,98.0,0.784,246.0,1.968,270.0,2.16,347,2.776,101.0,0.808,,0.31784999999999997,0.2790697674418605,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,98,98,98,245,245,247,270,270,270,1
bidmc-15-fg-0002,15,2,featuregraph_only,burst,bidmc-15-burst-001,2,1,3,270.0,2.16,522.0,4.176,826.0,6.608,623,4.984,101.0,0.808,2.208,0.51589,0.9064748201438849,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,270,270,270,521,521,523,826,826,826,1
bidmc-15-fg-0010,15,10,featuregraph_only,isolated,bidmc-15-burst-002,1,9,11,4014.0,32.112,4250.0,34.0,4283.0,34.264,4351,34.808,101.0,0.808,2.944,0.6846,0.24535315985130113,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,4014,4014,4014,4249,4249,4251,4283,4283,4283,2
bidmc-15-fg-0014,15,14,featuregraph_only,isolated,bidmc-15-burst-003,1,13,15,5387.0,43.096,5482.0,43.856,5484.0,43.872,5583,44.664,101.0,0.808,2.792,0.49633,0.04123711340206182,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,5387,5387,5387,5481,5481,5483,5484,5484,5484,3
bidmc-15-fg-0030,15,30,featuregraph_only,isolated,bidmc-15-burst-004,1,29,31,12164.0,97.312,12645.0,101.16,12914.0,103.312,12871,102.968,226.0,1.808,5.76,2.3740699999999997,0.7173333333333334,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,12164,12164,12164,12519,12519,12771,12914,12914,12914,4
bidmc-15-fg-0032,15,32,featuregraph_only,isolated,bidmc-15-burst-005,1,31,33,13127.0,105.016,13136.0,105.088,13302.0,106.416,13237,105.896,101.0,0.808,1.712,0.9437599999999999,0.10285714285714287,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,13127,13127,13127,13135,13135,13137,13302,13302,13302,5
