subject,featuregraph_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry,transition_complete,plateau_boundary_ambiguous,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,peak_detection_index,peak_detection_latency_samples,peak_detection_latency_seconds,excluded_by_ann1,excluded_by_ann2,excluded_by_both_annotators
33,61,20440.0,20631.0,20646.0,True,3.568,0.856307,0.1456310679611651,True,False,False,20440,20440,20440,20631,20631,20632,20646,20646,20646,20732,101.0,0.808,True,True,True
33,63,21060.0,21397.0,21689.0,True,4.88,0.998045,0.9284578696343402,True,False,False,21061,21060,21061,21309,21309,21486,21689,21689,21689,21586,189.0,1.512,False,True,False
33,65,22255.0,22445.0,22485.0,True,3.272,0.95015,0.34782608695652173,True,False,False,22255,22255,22255,22445,22445,22446,22485,22485,22485,22546,101.0,0.808,True,True,True
33,67,22835.0,23165.0,23379.0,True,4.416,1.0,0.7867647058823529,True,False,False,22835,22835,22835,23053,23053,23277,23379,23379,23379,23377,212.0,1.696,False,True,False
33,68,23379.0,23603.0,23885.0,True,3.504,1.0,0.8853754940711462,True,False,False,23379,23379,23379,23479,23479,23727,23885,23885,23885,23827,224.0,1.792,False,False,False
33,70,24391.0,24511.0,24552.0,True,2.568,0.73607,0.5093167701863355,True,False,False,24391,24391,24391,24511,24511,24512,24552,24552,24552,24612,101.0,0.808,True,True,True
33,73,25504.0,25687.0,25711.0,True,3.552,0.95503,0.23188405797101452,True,False,False,25504,25504,25504,25687,25687,25687,25711,25711,25711,25787,100.0,0.8,True,True,True
33,75,26092.0,26234.0,26306.0,True,3.088,1.0,0.6728971962616823,True,False,False,26092,26092,26092,26229,26229,26239,26339,26273,26339,26339,105.0,0.84,True,True,True
33,77,26640.0,26851.0,26863.0,True,3.592,0.90323,0.1076233183856502,True,False,False,26640,26640,26640,26851,26851,26851,26863,26863,26863,26951,100.0,0.8,True,True,True
33,79,27227.0,27377.0,27458.0,True,3.048,1.0,0.7012987012987013,True,False,False,27227,27227,27227,27363,27363,27391,27491,27425,27491,27491,114.0,0.912,False,True,False
33,84,29305.0,29329.0,29488.0,True,3.024,0.16519999999999999,0.2622950819672131,True,False,False,29305,29305,29305,29329,29329,29329,29488,29488,29488,29429,100.0,0.8,True,True,True
33,85,29488.0,29704.0,29709.0,True,3.0,0.5542499999999999,0.04524886877828049,True,False,False,29488,29488,29488,29703,29703,29705,29709,29709,29709,29805,101.0,0.808,True,True,True
33,87,30179.0,30338.0,30370.0,True,3.896,0.59531,0.33507853403141363,True,False,False,30179,30179,30179,30337,30337,30339,30370,30370,30370,30439,101.0,0.808,True,True,True
33,90,31127.0,31244.0,31257.0,True,2.04,0.78495,0.19999999999999996,True,False,False,31127,31127,31127,31243,31243,31245,31257,31257,31257,31345,101.0,0.808,True,True,True
33,96,33694.0,33900.0,33916.0,True,3.976,0.9648070000000001,0.14414414414414412,True,False,False,33694,33694,33694,33899,33899,33901,33916,33916,33916,34001,101.0,0.808,True,True,True
33,99,34826.0,35005.0,35036.0,True,3.48,0.88661248,0.2952380952380952,True,False,False,34826,34826,34826,35005,35005,35005,35036,35036,35036,35105,100.0,0.8,True,True,True
33,104,36961.0,37091.0,37116.0,True,2.456,0.64321,0.32258064516129037,True,False,False,36961,36961,36961,37091,37091,37091,37117,37116,37117,37191,100.0,0.8,True,True,True
33,108,38507.0,38728.0,38738.0,True,3.688,0.87488,0.08658008658008653,True,False,False,38507,38507,38507,38728,38728,38729,38738,38738,38738,38829,101.0,0.808,True,True,True
33,111,39672.0,39950.0,40244.0,True,4.096,1.0,0.972027972027972,True,False,False,39673,39672,39673,39853,39853,40047,40245,40244,40245,40147,197.0,1.576,False,False,False
33,114,41355.0,41476.0,41504.0,True,2.24,0.81818,0.37583892617449666,True,False,False,41355,41355,41355,41475,41475,41477,41504,41504,41504,41577,101.0,0.808,True,True,True
33,117,42342.0,42471.0,42519.0,True,2.656,0.7869,0.5423728813559322,True,False,False,42342,42342,42342,42471,42471,42471,42519,42519,42519,42571,100.0,0.8,True,True,True
33,119,42844.0,42963.0,42995.0,True,2.432,0.64809,0.42384105960264906,True,False,False,42844,42844,42844,42963,42963,42963,42995,42995,42995,43063,100.0,0.8,True,True,True
33,121,43346.0,43360.0,43367.0,True,1.832,0.02149999999999999,0.6666666666666667,True,False,False,43347,43346,43347,43357,43357,43363,43367,43367,43367,43463,103.0,0.824,True,True,True
33,122,43367.0,43505.0,43520.0,True,1.16,0.6823089999999999,0.196078431372549,True,False,False,43367,43367,43367,43505,43505,43505,43520,43520,43520,43605,100.0,0.8,True,True,True
33,124,43825.0,43951.0,43996.0,True,2.376,0.71945,0.5263157894736843,True,False,False,43825,43825,43825,43951,43951,43951,43996,43996,43996,44051,100.0,0.8,True,True,True
33,128,44912.0,45028.0,45073.0,True,2.576,0.570872,0.5590062111801242,True,False,False,44912,44912,44912,45028,45028,45029,45073,45073,45073,45129,101.0,0.808,True,True,True
33,131,45889.0,46012.0,46033.0,True,2.48,0.67155,0.29166666666666663,True,False,False,45889,45889,45889,46011,46011,46013,46033,46033,46033,46113,101.0,0.808,True,True,True
33,138,48580.0,48743.0,48774.0,True,3.368,0.94428,0.31958762886597936,True,False,False,48580,48580,48580,48743,48743,48743,48774,48774,48774,48843,100.0,0.8,True,True,True
33,144,51473.0,51521.0,51558.0,True,2.4,0.181814,0.8705882352941177,True,False,False,51473,51473,51473,51520,51520,51523,51558,51558,51558,51623,102.0,0.816,True,True,True
33,149,53064.0,53193.0,53230.0,True,2.488,0.73607,0.4457831325301205,True,False,False,53064,53064,53064,53192,53192,53194,53230,53230,53230,53294,101.0,0.808,True,True,True
33,155,54603.0,54729.0,54790.0,True,2.808,0.98827,0.6524064171122994,True,False,False,54604,54603,54604,54729,54729,54729,54790,54790,54790,54829,100.0,0.8,True,True,True
33,157,55106.0,55236.0,55274.0,True,2.528,0.96579,0.45238095238095233,True,False,False,55106,55106,55106,55236,55236,55237,55274,55274,55274,55337,101.0,0.808,True,True,True
33,160,56252.0,56532.0,56863.0,True,4.792,1.0,0.9165302782324058,True,False,False,56252,56252,56252,56417,56417,56647,56863,56863,56863,56747,215.0,1.72,False,True,False
33,161,56863.0,57149.0,57226.0,True,4.936,0.924731,0.4242424242424242,True,False,False,56863,56863,56863,57143,57143,57155,57255,57197,57255,57255,106.0,0.848,True,True,True
33,167,58946.0,59155.0,59169.0,True,4.216,0.559141,0.12556053811659196,True,False,False,58946,58946,58946,59155,59155,59156,59169,59169,59169,59256,101.0,0.808,True,True,True
34,1,98.0,296.0,477.0,True,,1.1115300000000001,0.9551451187335093,True,False,False,98,98,98,293,293,299,477,477,477,399,103.0,0.824,False,False,False
34,28,10957.0,11141.0,11248.0,True,3.376,2.2937,0.7353951890034365,True,False,False,10957,10957,10957,11141,11141,11141,11248,11248,11248,11241,100.0,0.8,False,False,False
34,30,11483.0,11667.0,11733.0,True,2.928,0.7620899999999999,0.528,True,False,False,11483,11483,11483,11665,11665,11669,11733,11733,11733,11769,102.0,0.816,True,True,True
34,47,17247.0,17520.0,17697.0,True,3.744,1.28253,0.7866666666666666,True,False,False,17247,17247,17247,17517,17517,17524,17697,17697,17697,17624,104.0,0.832,False,False,False
34,48,17697.0,17753.0,17763.0,True,1.864,0.10409000000000002,0.303030303030303,True,False,False,17697,17697,17697,17751,17751,17755,17763,17763,17763,17855,102.0,0.816,True,True,True
34,63,23435.0,23475.0,23494.0,True,1.624,0.10409000000000002,0.6440677966101696,True,False,False,23435,23435,23435,23472,23472,23479,23494,23494,23494,23579,104.0,0.832,True,True,True
34,64,23494.0,23669.0,23846.0,True,1.552,1.09666,0.9943181818181818,True,False,False,23494,23494,23494,23669,23669,23669,23846,23846,23846,23769,100.0,0.8,False,False,False
34,130,52046.0,52127.0,52153.0,True,2.152,0.055759999999999976,0.485981308411215,True,False,False,52047,52046,52047,52125,52125,52130,52153,52153,52153,52230,103.0,0.824,True,True,True
35,12,4592.0,4618.0,4686.0,True,1.384,0.58065,0.5531914893617021,True,False,False,4592,4592,4592,4618,4618,4618,4686,4686,4686,4718,100.0,0.8,False,True,False
35,16,6019.0,6272.0,6461.0,True,3.936,1.0,0.8552036199095022,True,False,False,6057,5981,6057,6200,6200,6344,6461,6461,6461,6444,172.0,1.376,False,False,False
35,17,6461.0,6541.0,6558.0,True,2.152,0.13001,0.35051546391752575,True,False,False,6461,6461,6461,6540,6540,6542,6558,6558,6558,6642,101.0,0.808,True,True,True
35,18,6558.0,6684.0,6810.0,True,1.144,0.63148,1.0,True,False,False,6558,6558,6558,6684,6684,6684,6810,6810,6810,6784,100.0,0.8,False,False,False
35,21,7716.0,7915.0,8133.0,True,3.456,1.0,0.9544364508393285,True,False,False,7729,7703,7729,7852,7852,7978,8167,8099,8167,8078,163.0,1.304,False,False,False
35,22,8133.0,8382.0,8636.0,True,3.736,1.0,0.9900596421471173,True,False,False,8167,8099,8167,8294,8294,8470,8661,8611,8661,8570,188.0,1.504,False,False,False
35,29,11391.0,11590.0,11830.0,True,3.608,1.0,0.9066059225512528,True,False,False,11399,11383,11399,11520,11520,11660,11859,11801,11859,11760,170.0,1.36,False,False,False
35,46,19054.0,19274.0,19506.0,True,3.568,1.0,0.9734513274336283,True,False,False,19083,19025,19083,19202,19202,19346,19535,19477,19535,19446,172.0,1.376,False,False,False
35,52,21483.0,21765.0,22014.0,True,4.032,1.0,0.9378531073446328,True,False,False,21539,21427,21539,21670,21670,21860,22041,21987,22041,21960,195.0,1.56,False,False,False
35,53,22014.0,22259.0,22526.0,True,3.952,1.0,0.95703125,True,False,False,22041,21987,22041,22160,22160,22358,22555,22497,22555,22458,199.0,1.592,False,False,False
35,56,23486.0,23708.0,23966.0,True,3.68,1.0,0.925,True,False,False,23501,23471,23501,23618,23618,23798,24013,23919,24013,23898,190.0,1.52,False,False,False
35,58,24277.0,24409.0,24640.0,True,1.872,1.0,0.7272727272727273,True,False,False,24320,24234,24320,24334,24334,24484,24681,24599,24681,24584,175.0,1.4,False,False,False
35,63,26455.0,26701.0,26934.0,True,3.712,1.0,0.9728601252609603,True,False,False,26497,26413,26497,26618,26618,26784,26955,26913,26955,26884,183.0,1.464,False,False,False
35,64,26934.0,27152.0,27388.0,True,3.608,1.0,0.960352422907489,True,False,False,26955,26913,26955,27072,27072,27232,27419,27357,27419,27332,180.0,1.44,False,False,False
35,69,29008.0,29244.0,29463.0,True,3.616,1.0,0.9626373626373627,True,False,False,29047,28969,29047,29164,29164,29324,29485,29441,29485,29424,180.0,1.44,False,False,False
35,73,30683.0,30912.0,31122.0,True,3.44,1.0,0.9567198177676538,True,False,False,30721,30645,30721,30838,30838,30986,31141,31103,31141,31086,174.0,1.392,False,False,False
35,81,33937.0,34164.0,34369.0,True,3.784,1.0,0.9490740740740741,True,False,False,33979,33895,33979,34096,34096,34232,34391,34347,34391,34332,168.0,1.344,False,False,False
35,90,37915.0,38152.0,38383.0,True,3.792,1.0,0.9871794871794872,True,False,False,37949,37881,37949,38066,38066,38238,38413,38353,38413,38338,186.0,1.488,False,False,False
35,104,43774.0,43998.0,44205.0,True,3.552,1.0,0.9605568445475638,True,False,False,43807,43741,43807,43922,43922,44074,44221,44189,44221,44174,176.0,1.408,False,False,False
35,134,56563.0,56783.0,56969.0,True,3.648,1.0,0.916256157635468,True,False,False,56597,56529,56597,56716,56716,56850,56973,56965,56973,56950,167.0,1.336,False,False,False
35,140,58962.0,59190.0,59431.0,True,3.536,1.0,0.9722814498933902,True,False,False,58985,58939,58985,59108,59108,59272,59475,59387,59475,59372,182.0,1.456,False,False,False
36,16,6187.0,6217.0,6357.0,True,1.336,0.38835,0.3529411764705882,True,False,False,6187,6187,6187,6216,6216,6219,6357,6357,6357,6319,102.0,0.816,False,True,False
36,84,32966.0,33228.0,33373.0,True,3.496,0.6,0.7125307125307125,True,False,False,32966,32966,32966,33226,33226,33231,33373,33373,33373,33331,103.0,0.824,False,False,False
36,115,45748.0,45761.0,45934.0,True,1.552,0.5262089999999999,0.13978494623655913,True,False,False,45748,45748,45748,45761,45761,45762,45935,45934,45935,45862,101.0,0.808,True,True,True
37,73,29349.0,29470.0,29529.0,True,1.248,0.95326,0.6555555555555556,True,False,False,29349,29349,29349,29468,29468,29473,29530,29529,29530,29573,103.0,0.824,True,True,True
37,78,30844.0,30903.0,30955.0,True,1.344,0.67282,0.9369369369369369,True,False,False,30844,30844,30844,30903,30903,30903,30955,30955,30955,31003,100.0,0.8,True,True,True
37,82,32015.0,32041.0,32152.0,True,1.152,0.9471109999999999,0.3795620437956204,True,False,False,32015,32015,32015,32041,32041,32041,32152,32152,32152,32141,100.0,0.8,True,True,True
37,101,38989.0,39151.0,39464.0,True,3.056,1.05535,0.6821052631578948,True,False,False,38989,38989,38989,39151,39151,39151,39464,39464,39464,39251,100.0,0.8,False,False,False
37,102,39464.0,39489.0,39601.0,True,2.704,0.25461,0.36496350364963503,True,False,False,39464,39464,39464,39489,39489,39490,39602,39601,39602,39590,101.0,0.808,True,True,True
37,120,46065.0,46278.0,46507.0,True,2.648,0.93235,0.9638009049773756,True,False,False,46065,46065,46065,46277,46277,46279,46508,46507,46508,46379,101.0,0.808,False,False,False
37,121,46507.0,46623.0,46642.0,True,2.76,0.814271,0.28148148148148144,True,False,False,46508,46507,46508,46621,46621,46625,46642,46642,46642,46725,102.0,0.816,False,True,False
37,140,53455.0,53456.0,53459.0,True,0.968,0.0,0.5,True,False,False,53455,53455,53455,53456,53456,53457,53460,53458,53460,53557,101.0,0.808,True,True,True
37,141,53459.0,53461.0,53464.0,True,0.04,0.0,0.8,True,False,False,53460,53458,53460,53461,53461,53462,53466,53463,53466,53562,101.0,0.808,True,True,True
37,142,53464.0,53467.0,53470.0,True,0.048,0.0,1.0,True,False,False,53466,53463,53466,53467,53467,53468,53471,53469,53471,53568,101.0,0.808,True,True,True
37,143,53470.0,53472.0,53475.0,True,0.04,0.0,0.8,True,False,False,53471,53469,53471,53472,53472,53473,53476,53474,53476,53573,101.0,0.808,True,True,True
37,144,53475.0,53477.0,53480.0,True,0.04,0.0,0.8,True,False,False,53476,53474,53476,53477,53477,53478,53482,53479,53482,53578,101.0,0.808,True,True,True
37,145,53480.0,53483.0,53486.0,True,0.048,0.0,1.0,True,False,False,53482,53479,53482,53483,53483,53484,53487,53485,53487,53584,101.0,0.808,True,True,True
37,146,53486.0,53488.0,53491.0,True,0.04,0.0,0.8,True,False,False,53487,53485,53487,53488,53488,53489,53492,53490,53492,53589,101.0,0.808,True,True,True
37,148,53668.0,53671.0,53673.0,True,0.632,0.0,0.8,True,False,False,53669,53668,53669,53670,53670,53672,53674,53673,53674,53772,101.0,0.808,True,True,True
37,149,53673.0,53676.0,53678.0,True,0.04,0.0,0.8,True,False,False,53674,53673,53674,53675,53675,53677,53679,53678,53679,53777,101.0,0.808,True,True,True
37,150,53678.0,53681.0,53684.0,True,0.04,0.0,1.0,True,False,False,53679,53678,53679,53680,53680,53683,53685,53684,53685,53783,102.0,0.816,True,True,True
37,151,53684.0,53687.0,53689.0,True,0.048,0.0,0.8,True,False,False,53685,53684,53685,53686,53686,53688,53690,53689,53690,53788,101.0,0.808,True,True,True
37,152,53689.0,53692.0,53694.0,True,0.04,0.0,0.8,True,False,False,53690,53689,53690,53691,53691,53693,53695,53694,53695,53793,101.0,0.808,True,True,True
37,153,53694.0,53697.0,53700.0,True,0.04,0.0,1.0,True,False,False,53695,53694,53695,53696,53696,53699,53701,53700,53701,53799,102.0,0.816,True,True,True
37,154,53700.0,53703.0,53705.0,True,0.048,0.0,0.8,True,False,False,53701,53700,53701,53702,53702,53704,53706,53705,53706,53804,101.0,0.808,True,True,True
37,155,53705.0,53708.0,53710.0,True,0.04,0.0,0.8,True,False,False,53706,53705,53706,53707,53707,53709,53711,53710,53711,53809,101.0,0.808,True,True,True
37,156,53710.0,53713.0,53716.0,True,0.04,0.0,1.0,True,False,False,53711,53710,53711,53712,53712,53715,53717,53716,53717,53815,102.0,0.816,True,True,True
37,157,53716.0,53719.0,53721.0,True,0.048,0.0,0.8,True,False,False,53717,53716,53717,53718,53718,53720,53722,53721,53722,53820,101.0,0.808,True,True,True
37,158,53721.0,53724.0,53726.0,True,0.04,0.0,0.8,True,False,False,53722,53721,53722,53723,53723,53725,53727,53726,53727,53825,101.0,0.808,True,True,True
37,160,53728.0,53769.0,53977.0,True,0.328,1.25835,0.3293172690763052,True,False,False,53729,53728,53729,53765,53765,53773,53977,53977,53977,53873,104.0,0.832,False,False,False
38,47,21673.0,22006.0,22318.0,True,4.632,1.0,0.9674418604651163,True,False,False,21673,21673,21673,21796,21796,22216,22318,22318,22318,22316,310.0,2.48,False,False,False
38,51,23137.0,23152.0,23211.0,True,1.48,0.10458999999999996,0.4054054054054054,True,False,False,23137,23137,23137,23152,23152,23152,23211,23211,23211,23252,100.0,0.8,True,True,True
38,52,23211.0,23499.0,23750.0,True,2.776,0.7585500000000001,0.9313543599257885,True,False,False,23211,23211,23211,23372,23372,23626,23750,23750,23750,23726,227.0,1.816,False,False,False
38,91,39389.0,39397.0,39419.0,True,2.256,0.07527,0.5333333333333333,True,False,False,39389,39389,39389,39396,39396,39398,39419,39419,39419,39498,101.0,0.808,True,True,True
38,93,39679.0,39755.0,39893.0,True,1.672,0.39492,0.7102803738317758,True,False,False,39679,39679,39679,39755,39755,39756,39893,39893,39893,39856,101.0,0.808,True,True,True
38,97,41364.0,41373.0,41403.0,True,2.096,0.18768,0.46153846153846156,True,False,False,41364,41364,41364,41372,41372,41374,41404,41403,41404,41474,101.0,0.808,True,True,True
38,102,43099.0,43254.0,43516.0,True,3.4,0.68719,0.7434052757793765,True,False,False,43099,43099,43099,43254,43254,43254,43516,43516,43516,43354,100.0,0.8,True,False,False
38,103,43516.0,43877.0,44041.0,True,4.984,1.0,0.6247619047619047,True,False,False,43516,43516,43516,43864,43864,43890,44041,44041,44041,43990,113.0,0.904,False,False,False
38,104,44041.0,44066.0,44121.0,True,1.512,0.18377,0.625,True,False,False,44041,44041,44041,44066,44066,44066,44121,44121,44121,44166,100.0,0.8,True,True,True
38,105,44121.0,44244.0,44547.0,True,1.424,0.91398,0.5774647887323944,True,False,False,44121,44121,44121,44244,44244,44244,44547,44547,44547,44344,100.0,0.8,True,False,False
38,114,48834.0,49094.0,49324.0,True,4.608,1.0,0.9387755102040817,True,False,False,48834,48834,48834,48950,48950,49239,49339,49310,49339,49339,245.0,1.96,False,True,False
38,131,56281.0,56285.0,56288.0,True,1.512,0.005869999999999986,0.8571428571428572,True,False,False,56283,56279,56283,56284,56284,56286,56290,56287,56290,56386,101.0,0.808,True,True,True
39,1,414.0,633.0,917.0,True,,1.0,0.8707753479125249,True,False,False,430,398,430,547,547,719,944,890,944,819,186.0,1.488,False,False,False
39,5,2453.0,2672.0,2948.0,True,3.896,1.0,0.8848484848484849,True,False,False,2470,2436,2470,2587,2587,2757,2987,2910,2987,2857,185.0,1.48,False,False,False
39,6,2948.0,3193.0,3476.0,True,4.168,1.0,0.928030303030303,True,False,False,2987,2910,2987,3111,3111,3275,3512,3440,3512,3375,182.0,1.456,False,False,False
39,9,4470.0,4694.0,4975.0,True,4.032,1.0,0.8871287128712871,True,False,False,4496,4444,4496,4613,4613,4775,5012,4938,5012,4875,181.0,1.448,False,False,False
39,12,6078.0,6320.0,6583.0,True,4.08,1.0,0.9584158415841584,True,False,False,6112,6044,6112,6239,6239,6401,6618,6548,6618,6501,181.0,1.448,False,False,False
39,14,7154.0,7416.0,7690.0,True,4.664,1.0,0.9776119402985075,True,False,False,7208,7100,7208,7337,7337,7495,7734,7646,7734,7595,179.0,1.432,False,False,False
39,21,10602.0,10906.0,11169.0,True,4.712,1.0,0.9276895943562611,True,False,False,10639,10566,10639,10823,10823,10989,11198,11140,11198,11089,183.0,1.464,False,False,False
39,23,11640.0,11856.0,12099.0,True,3.664,1.0,0.9411764705882353,True,False,False,11668,11612,11668,11789,11789,11923,12130,12068,12130,12023,167.0,1.336,False,False,False
39,25,12606.0,12928.0,13173.0,True,4.664,1.0,0.8641975308641976,True,False,False,12634,12578,12634,12847,12847,13009,13198,13148,13198,13109,181.0,1.448,False,False,False
39,26,13173.0,13473.0,13752.0,True,4.36,1.0,0.9637305699481865,True,False,False,13198,13148,13198,13389,13389,13557,13798,13706,13798,13657,184.0,1.472,False,False,False
39,27,13752.0,14013.0,14281.0,True,4.32,1.0,0.9867674858223062,True,False,False,13798,13706,13798,13929,13929,14097,14314,14248,14314,14197,184.0,1.472,False,False,False
39,28,14281.0,14518.0,14799.0,True,4.04,1.0,0.915057915057915,True,False,False,14314,14248,14314,14433,14433,14603,14842,14756,14842,14703,185.0,1.48,False,False,False
39,29,14799.0,15049.0,15322.0,True,4.248,1.0,0.9560229445506692,True,False,False,14842,14756,14842,14967,14967,15131,15358,15286,15358,15231,182.0,1.456,False,False,False
39,33,16798.0,17024.0,17313.0,True,3.848,1.0,0.8776699029126214,True,False,False,16822,16774,16822,16940,16940,17109,17364,17262,17364,17209,185.0,1.48,False,False,False
39,34,17313.0,17569.0,17847.0,True,4.36,1.0,0.9588014981273408,True,False,False,17364,17262,17364,17487,17487,17652,17892,17802,17892,17752,183.0,1.464,False,False,False
39,35,17847.0,18101.0,18399.0,True,4.256,1.0,0.9202898550724637,True,False,False,17892,17802,17892,18016,18016,18187,18434,18364,18434,18287,186.0,1.488,False,False,False
39,36,18399.0,18642.0,18929.0,True,4.328,1.0,0.9169811320754717,True,False,False,18434,18364,18434,18553,18553,18732,18964,18894,18964,18832,190.0,1.52,False,False,False
39,37,18929.0,19170.0,19441.0,True,4.224,1.0,0.94140625,True,False,False,18964,18894,18964,19087,19087,19253,19480,19402,19480,19353,183.0,1.464,False,False,False
39,39,19975.0,20196.0,20470.0,True,3.848,1.0,0.8929292929292929,True,False,False,19998,19952,19998,20115,20115,20277,20512,20428,20512,20377,181.0,1.448,False,False,False
39,40,20470.0,20723.0,20996.0,True,4.216,1.0,0.9619771863117871,True,False,False,20512,20428,20512,20635,20635,20811,21032,20960,21032,20911,188.0,1.504,False,False,False
39,42,21486.0,21718.0,21982.0,True,3.872,1.0,0.935483870967742,True,False,False,21512,21460,21512,21629,21629,21807,22016,21948,22016,21907,189.0,1.512,False,False,False
39,43,21982.0,22223.0,22518.0,True,4.04,1.0,0.8992537313432836,True,False,False,22016,21948,22016,22135,22135,22311,22564,22472,22564,22411,188.0,1.504,False,False,False
39,45,23047.0,23315.0,23572.0,True,4.264,1.0,0.979047619047619,True,False,False,23074,23020,23074,23233,23233,23397,23594,23550,23594,23497,182.0,1.456,False,False,False
39,46,23572.0,23793.0,24060.0,True,3.824,1.0,0.9057377049180328,True,False,False,23594,23550,23594,23709,23709,23877,24098,24022,24098,23977,184.0,1.472,False,False,False
39,47,24060.0,24304.0,24571.0,True,4.088,1.0,0.9549902152641878,True,False,False,24098,24022,24098,24219,24219,24389,24614,24528,24614,24489,185.0,1.48,False,False,False
39,48,24571.0,24827.0,25105.0,True,4.184,1.0,0.9588014981273408,True,False,False,24614,24528,24614,24739,24739,24915,25142,25068,25142,25015,188.0,1.504,False,False,False
39,49,25105.0,25345.0,25606.0,True,4.144,1.0,0.9580838323353293,True,False,False,25142,25068,25142,25263,25263,25427,25638,25574,25638,25527,182.0,1.456,False,False,False
39,50,25606.0,25840.0,26108.0,True,3.96,1.0,0.9322709163346614,True,False,False,25638,25574,25638,25755,25755,25925,26154,26062,26154,26025,185.0,1.48,False,False,False
39,52,26611.0,26892.0,27168.0,True,4.304,1.0,0.9910233393177738,True,False,False,26642,26580,26642,26805,26805,26979,27211,27126,27211,27079,187.0,1.496,False,False,False
39,54,27692.0,27952.0,28211.0,True,4.152,1.0,0.9980732177263969,True,False,False,27726,27658,27726,27871,27871,28033,28248,28174,28248,28133,181.0,1.448,False,False,False
39,55,28211.0,28450.0,28714.0,True,3.984,1.0,0.9502982107355865,True,False,False,28248,28174,28248,28369,28369,28531,28752,28676,28752,28631,181.0,1.448,False,False,False
39,57,29208.0,29443.0,29697.0,True,3.872,1.0,0.9611451942740287,True,False,False,29244,29172,29244,29367,29367,29519,29742,29652,29742,29619,176.0,1.408,False,False,False
39,58,29697.0,29951.0,30194.0,True,4.064,1.0,0.9778672032193159,True,False,False,29742,29652,29742,29871,29871,30031,30228,30160,30228,30131,180.0,1.44,False,False,False
39,59,30194.0,30417.0,30670.0,True,3.728,1.0,0.9369747899159664,True,False,False,30228,30160,30228,30345,30345,30489,30712,30628,30712,30589,172.0,1.376,False,False,False
39,60,30670.0,30937.0,31205.0,True,4.16,1.0,0.9981308411214953,True,False,False,30712,30628,30712,30859,30859,31015,31254,31156,31254,31115,178.0,1.424,False,False,False
39,61,31205.0,31478.0,31754.0,True,4.328,1.0,0.994535519125683,True,False,False,31254,31156,31254,31395,31395,31561,31804,31704,31804,31661,183.0,1.464,False,False,False
39,62,31754.0,32013.0,32282.0,True,4.28,1.0,0.9810606060606061,True,False,False,31804,31704,31804,31929,31929,32097,32314,32250,32314,32197,184.0,1.472,False,False,False
39,63,32282.0,32517.0,32791.0,True,4.032,1.0,0.9233791748526523,True,False,False,32314,32250,32314,32435,32435,32599,32834,32749,32834,32699,182.0,1.456,False,False,False
39,64,32791.0,33043.0,33344.0,True,4.208,1.0,0.9113924050632911,True,False,False,32834,32749,32834,32959,32959,33127,33394,33294,33394,33227,184.0,1.472,False,False,False
39,66,33868.0,34081.0,34359.0,True,3.792,1.0,0.8676171079429735,True,False,False,33888,33848,33888,34005,34005,34157,34400,34318,34400,34257,176.0,1.408,False,False,False
39,68,34880.0,35113.0,35399.0,True,4.128,1.0,0.8978805394990366,True,False,False,34910,34850,34910,35029,35029,35197,35434,35364,35434,35297,184.0,1.472,False,False,False
39,69,35399.0,35640.0,35933.0,True,4.216,1.0,0.9026217228464419,True,False,False,35434,35364,35434,35553,35553,35727,35970,35896,35970,35827,187.0,1.496,False,False,False
39,70,35933.0,36175.0,36477.0,True,4.28,1.0,0.8897058823529411,True,False,False,35970,35896,35970,36093,36093,36257,36524,36430,36524,36357,182.0,1.456,False,False,False
39,71,36477.0,36737.0,37002.0,True,4.496,1.0,0.9904761904761905,True,False,False,36524,36430,36524,36653,36653,36821,37042,36963,37042,36921,184.0,1.472,False,False,False
39,72,37002.0,37254.0,37524.0,True,4.136,1.0,0.9655172413793104,True,False,False,37042,36963,37042,37171,37171,37337,37556,37492,37556,37437,183.0,1.464,False,False,False
39,73,37524.0,37759.0,38040.0,True,4.04,1.0,0.9108527131782945,True,False,False,37556,37492,37556,37673,37673,37845,38078,38003,38078,37945,186.0,1.488,False,False,False
39,74,38040.0,38282.0,38563.0,True,4.184,1.0,0.9254302103250478,True,False,False,38078,38003,38078,38199,38199,38365,38602,38524,38602,38465,183.0,1.464,False,False,False
39,75,38563.0,38807.0,39089.0,True,4.2,1.0,0.9277566539923955,True,False,False,38602,38524,38602,38725,38725,38889,39130,39048,39130,38989,182.0,1.456,False,False,False
39,76,39089.0,39338.0,39618.0,True,4.248,1.0,0.941398865784499,True,False,False,39130,39048,39130,39253,39253,39423,39652,39584,39652,39523,185.0,1.48,False,False,False
39,81,41531.0,41759.0,42017.0,True,3.944,1.0,0.9382716049382716,True,False,False,41558,41504,41558,41677,41677,41841,42056,41978,42056,41941,182.0,1.456,False,False,False
39,82,42017.0,42267.0,42558.0,True,4.064,1.0,0.9242144177449169,True,False,False,42056,41978,42056,42181,42181,42353,42610,42506,42610,42453,186.0,1.488,False,False,False
