source_subject,source_record,construction,featuregraph_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry,transition_complete,plateau_boundary_ambiguous,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,peak_detection_index,peak_detection_latency_samples,peak_detection_latency_seconds
s00523,3552692_0003,envelope_plateau,102,41272.0,41546.0,41598.0,True,3.296,0.6197458455522972,0.3190184049079755,True,False,False,41272,41272,41272,41546,41546,41546,41598,41598,41598,41646,100.0,0.8
s00523,3552692_0003,envelope_plateau,104,41972.0,42025.0,42212.0,True,2.552,0.16911045943304007,0.44166666666666665,True,False,False,41972,41972,41972,42024,42024,42026,42212,42212,42212,42126,101.0,0.808
s00523,3552692_0003,envelope_plateau,105,42212.0,42264.0,42322.0,True,1.912,0.14467253176930595,0.9454545454545454,True,False,False,42212,42212,42212,42264,42264,42264,42322,42322,42322,42364,100.0,0.8
s00523,3552692_0003,envelope_plateau,113,44997.0,45033.0,45137.0,True,1.176,0.27174975562072334,0.5142857142857142,True,False,False,44997,44997,44997,45032,45032,45034,45137,45137,45137,45134,101.0,0.808
s00523,3552692_0003,envelope_plateau,117,47032.0,47150.0,47164.0,True,3.368,0.14271749755620725,0.21212121212121215,True,False,False,47039,47025,47039,47150,47150,47150,47164,47164,47164,47250,100.0,0.8
s00523,3552692_0003,envelope_plateau,119,48137.0,48254.0,48272.0,True,5.48,0.17986314760508307,0.2666666666666667,True,False,False,48138,48137,48138,48254,48254,48255,48272,48272,48272,48355,101.0,0.808
s00523,3552692_0003,envelope_plateau,120,48272.0,48413.0,48831.0,True,1.272,0.6529814271749755,0.5044722719141324,True,False,False,48272,48272,48272,48412,48412,48414,48831,48831,48831,48514,101.0,0.808
s00523,3552692_0003,envelope_plateau,121,48831.0,48885.0,48942.0,True,3.776,0.15151515151515152,0.972972972972973,True,False,False,48831,48831,48831,48884,48884,48886,48942,48942,48942,48986,101.0,0.808
s00523,3552692_0003,envelope_plateau,124,49837.0,50146.0,50405.0,True,4.888,1.0,0.9119718309859155,True,False,False,49861,49813,49861,50000,50000,50292,50405,50405,50405,50392,246.0,1.968
s00523,3552692_0003,envelope_plateau,125,50405.0,50448.0,50557.0,True,2.416,0.5650048875855328,0.5657894736842105,True,False,False,50405,50405,50405,50448,50448,50448,50557,50557,50557,50548,100.0,0.8
s00523,3552692_0003,envelope_plateau,126,50557.0,50656.0,50806.0,True,1.664,0.41544477028348,0.7951807228915663,True,False,False,50557,50557,50557,50656,50656,50656,50806,50806,50806,50756,100.0,0.8
s00523,3552692_0003,envelope_plateau,128,50979.0,51363.0,51883.0,True,3.992,1.0,0.8495575221238938,True,False,False,50979,50979,50979,51218,51218,51508,51883,51883,51883,51608,245.0,1.96
s00523,3552692_0003,envelope_plateau,130,52905.0,53048.0,53241.0,True,4.624,0.3479960899315738,0.8511904761904762,True,False,False,52905,52905,52905,53048,53048,53048,53241,53241,53241,53148,100.0,0.8
s00523,3552692_0003,envelope_plateau,131,53241.0,53302.0,53355.0,True,2.032,0.17497556207233628,0.9298245614035088,True,False,False,53241,53241,53241,53302,53302,53302,53355,53355,53355,53402,100.0,0.8
s00523,3552692_0003,envelope_plateau,133,54223.0,54436.0,54476.0,True,5.928,0.32355816226783973,0.3162055335968379,True,False,False,54223,54223,54223,54436,54436,54436,54476,54476,54476,54536,100.0,0.8
s00523,3552692_0003,envelope_plateau,137,56307.0,56309.0,56310.0,True,0.512,0.004887585532746819,0.6666666666666667,True,False,False,56308,56307,56308,56309,56309,56309,56311,56310,56311,56409,100.0,0.8
s00523,3552692_0003,envelope_plateau,138,56310.0,56312.0,56313.0,True,0.024,0.0058651026392961825,0.6666666666666667,True,False,False,56311,56310,56311,56312,56312,56312,56314,56313,56314,56412,100.0,0.8
s00523,3552692_0003,envelope_plateau,139,56313.0,56315.0,56316.0,True,0.024,0.00782013685239491,0.6666666666666667,True,False,False,56314,56313,56314,56315,56315,56315,56317,56316,56317,56415,100.0,0.8
s00523,3552692_0003,envelope_plateau,140,56316.0,56318.0,56319.0,True,0.024,0.004887585532746819,0.6666666666666667,True,False,False,56317,56316,56317,56318,56318,56318,56320,56319,56320,56418,100.0,0.8
s00523,3552692_0003,envelope_plateau,141,56319.0,56321.0,56322.0,True,0.024,0.0029325513196480912,0.6666666666666667,True,False,False,56320,56319,56320,56321,56321,56321,56323,56322,56323,56421,100.0,0.8
s00523,3552692_0003,envelope_plateau,142,56322.0,56324.0,56325.0,True,0.024,0.0019550342130987275,0.6666666666666667,True,False,False,56323,56322,56323,56324,56324,56324,56326,56325,56326,56424,100.0,0.8
s00523,3552692_0003,envelope_plateau,143,56325.0,56327.0,56328.0,True,0.024,0.00782013685239491,0.6666666666666667,True,False,False,56326,56325,56326,56327,56327,56327,56329,56328,56329,56427,100.0,0.8
s00523,3552692_0003,envelope_plateau,144,56328.0,56330.0,56331.0,True,0.024,0.014662756598240456,0.6666666666666667,True,False,False,56329,56328,56329,56330,56330,56330,56332,56331,56332,56430,100.0,0.8
s00523,3552692_0003,envelope_plateau,145,56331.0,56333.0,56334.0,True,0.024,0.015640273704789875,0.6666666666666667,True,False,False,56332,56331,56332,56333,56333,56333,56335,56334,56335,56433,100.0,0.8
s00523,3552692_0003,envelope_plateau,146,56334.0,56336.0,56337.0,True,0.024,0.014662756598240456,0.6666666666666667,True,False,False,56335,56334,56335,56336,56336,56336,56338,56337,56338,56436,100.0,0.8
s00523,3552692_0003,envelope_plateau,147,56337.0,56339.0,56343.0,True,0.024,0.0420332355816227,0.6666666666666667,True,False,False,56338,56337,56338,56339,56339,56339,56346,56340,56346,56439,100.0,0.8
s00523,3552692_0003,envelope_plateau,148,56343.0,56407.0,56432.0,True,0.544,0.20527859237536655,0.5617977528089888,True,False,False,56346,56340,56346,56406,56406,56408,56432,56432,56432,56508,101.0,0.808
s00523,3552692_0003,envelope_plateau,150,56981.0,57034.0,57057.0,True,3.76,0.2913000977517107,0.6052631578947368,True,False,False,56981,56981,56981,57034,57034,57035,57058,57057,57058,57135,101.0,0.808
s00523,3552692_0003,envelope_plateau,151,57057.0,57192.0,57219.0,True,1.264,0.21603128054740958,0.33333333333333337,True,False,False,57058,57057,57058,57192,57192,57192,57219,57219,57219,57292,100.0,0.8
s00523,3552692_0003,envelope_plateau,153,57932.0,57951.0,57957.0,True,4.84,0.0742913000977517,0.48,True,False,False,57932,57932,57932,57950,57950,57953,57957,57957,57957,58053,102.0,0.816
s00523,3552692_0003,envelope_plateau,156,58666.0,58781.0,58831.0,True,1.568,0.2541544477028348,0.6060606060606061,True,False,False,58666,58666,58666,58780,58780,58782,58831,58831,58831,58882,101.0,0.808
s00600,3094477_0004,envelope,8,4527.0,4844.0,5020.0,True,6.312,0.6385542168674699,0.7139959432048681,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,10,5276.0,5466.0,5605.0,True,2.736,0.2650602409638554,0.8449848024316109,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,11,5605.0,5732.0,5846.0,True,2.128,1.4006024096385543,0.946058091286307,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,13,5989.0,6052.0,6087.0,True,1.44,0.12951807228915663,0.7142857142857143,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,15,6625.0,6688.0,6800.0,True,2.864,0.1385542168674699,0.72,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,16,6800.0,6821.0,7022.0,True,1.064,0.15060240963855423,0.18918918918918914,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,17,7022.0,7123.0,7233.0,True,2.416,0.12349397590361444,0.957345971563981,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,18,7233.0,7321.0,7461.0,True,1.584,0.13253012048192772,0.7719298245614035,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,19,7461.0,7583.0,7613.0,True,2.096,0.12048192771084337,0.39473684210526316,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,20,7613.0,7714.0,7807.0,True,1.048,0.10843373493975905,0.9587628865979382,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,24,8510.0,8624.0,9099.0,True,2.032,1.2560240963855422,0.3870967741935484,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,25,9099.0,9101.0,9220.0,True,3.816,0.1174698795180723,0.03305785123966942,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,26,9220.0,9253.0,9437.0,True,1.216,0.0993975903614458,0.30414746543778803,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,30,10733.0,10862.0,11328.0,True,4.752,3.0813253012048194,0.4336134453781513,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,31,11328.0,11382.0,11385.0,True,4.16,0.13554216867469882,0.10526315789473684,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,32,11385.0,11552.0,11814.0,True,1.36,3.0813253012048194,0.7785547785547786,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,36,13269.0,13270.0,13272.0,True,2.672,0.027108433734939763,0.6666666666666667,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,37,13272.0,13273.0,13277.0,True,0.024,0.051204819277108515,0.4,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,38,13277.0,13278.0,13280.0,True,0.04,0.02409638554216864,0.6666666666666667,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,39,13280.0,13281.0,13285.0,True,0.024,0.04518072289156627,0.4,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,40,13285.0,13286.0,13288.0,True,0.04,0.02108433734939763,0.6666666666666667,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,41,13288.0,13289.0,13292.0,True,0.024,0.030120481927710885,0.5,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,42,13292.0,13365.0,13541.0,True,0.608,2.7048192771084336,0.5863453815261044,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,43,13541.0,13555.0,13700.0,True,1.52,0.9578313253012049,0.17610062893081757,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,45,13938.0,14011.0,14026.0,True,1.488,0.2620481927710844,0.34090909090909094,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,46,14026.0,14216.0,14481.0,True,1.64,2.6716867469879517,0.8351648351648352,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,47,14481.0,14602.0,14853.0,True,3.088,3.0813253012048194,0.6505376344086021,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,48,14853.0,14994.0,15356.0,True,3.136,2.4066265060240966,0.5606361829025845,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,55,17581.0,17582.0,17585.0,True,1.056,0.0,0.5,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,56,17585.0,17666.0,17804.0,True,0.672,0.24096385542168675,0.7397260273972603,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,57,17804.0,17905.0,17916.0,True,1.912,0.213855421686747,0.1964285714285714,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,58,17916.0,18026.0,18242.0,True,0.968,0.3072289156626506,0.6748466257668712,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,64,20128.0,20294.0,20525.0,True,2.208,3.0813253012048194,0.836272040302267,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,66,20862.0,20877.0,20976.0,True,2.504,0.13855421686746985,0.26315789473684215,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,70,22302.0,22342.0,22361.0,True,2.288,0.03313253012048195,0.6440677966101696,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,72,22879.0,22880.0,22881.0,True,1.568,0.0,1.0,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,73,22881.0,22969.0,22996.0,True,0.712,0.15963855421686746,0.4695652173913043,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,84,26306.0,26424.0,26449.0,True,2.0,0.9909638554216869,0.3496503496503497,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,89,27948.0,27954.0,28097.0,True,1.184,0.536144578313253,0.08053691275167785,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,92,28719.0,28832.0,28842.0,True,2.896,0.18674698795180722,0.16260162601626016,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,94,29140.0,29171.0,29348.0,True,1.584,0.12951807228915663,0.29807692307692313,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,96,30193.0,30209.0,30351.0,True,4.216,0.14759036144578314,0.20253164556962022,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,97,30351.0,30352.0,30404.0,True,1.144,0.04518072289156627,0.037735849056603765,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,98,30404.0,30424.0,30506.0,True,0.576,0.1234939759036145,0.3921568627450981,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,103,32615.0,32814.0,33083.0,True,2.608,2.9036144578313254,0.8504273504273504,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,106,34179.0,34208.0,34385.0,True,3.232,0.3795180722891566,0.2815533980582524,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,110,35573.0,35663.0,35709.0,True,1.952,0.21987951807228917,0.6764705882352942,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,117,37759.0,37875.0,37901.0,True,1.112,0.45783132530120485,0.3661971830985915,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,120,38589.0,38604.0,38658.0,True,1.296,0.17771084337349397,0.4347826086956522,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,123,39261.0,39293.0,39353.0,True,1.984,0.15361445783132532,0.6956521739130435,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,135,43980.0,44072.0,44382.0,True,1.76,0.1897590361445783,0.4577114427860697,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,136,44382.0,44391.0,44511.0,True,2.552,0.21084337349397592,0.13953488372093026,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,138,45051.0,45157.0,45218.0,True,2.024,0.06626506024096387,0.7305389221556886,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,140,45491.0,45530.0,45533.0,True,1.4,0.054216867469879526,0.1428571428571429,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,142,45899.0,45990.0,46184.0,True,1.76,0.20783132530120485,0.6385964912280702,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,143,46184.0,46311.0,46390.0,True,2.568,0.12951807228915663,0.7669902912621359,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,147,47443.0,47832.0,48018.0,True,6.08,3.0813253012048194,0.6469565217391304,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,148,48018.0,48044.0,48100.0,True,1.696,0.9036144578313253,0.6341463414634146,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,152,49874.0,49984.0,50031.0,True,1.16,0.17771084337349397,0.5987261146496815,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,154,50433.0,50492.0,50505.0,True,2.16,0.9036144578313254,0.36111111111111116,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,155,50505.0,50704.0,51252.0,True,1.696,3.0813253012048194,0.5327978580990629,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,157,51712.0,51875.0,52141.0,True,3.336,1.8433734939759039,0.7599067599067599,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,158,52141.0,52334.0,52586.0,True,3.672,1.9367469879518073,0.8674157303370786,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,161,53126.0,53134.0,53288.0,True,1.28,0.9156626506024097,0.09876543209876543,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,167,55256.0,55424.0,55444.0,True,2.8,0.32530120481927705,0.21276595744680848,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,168,55444.0,55445.0,55446.0,True,0.168,0.0,1.0,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,171,55902.0,55912.0,55976.0,True,1.168,0.09337349397590361,0.2702702702702703,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,172,55976.0,56096.0,56135.0,True,1.472,0.17168674698795183,0.49056603773584906,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,175,57032.0,57096.0,57281.0,True,3.68,2.533132530120482,0.5140562248995983,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,176,57281.0,57324.0,57448.0,True,1.824,1.2409638554216869,0.5149700598802396,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,177,57448.0,57770.0,58008.0,True,3.568,3.0813253012048194,0.85,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope,178,58008.0,58146.0,58276.0,True,3.008,2.0421686746987953,0.9701492537313433,,,,,,,,,,,,,,,
s00600,3094477_0004,envelope_plateau,2,457.0,825.0,1087.0,True,4.704,3.0813253012048194,0.8317460317460317,True,False,False,461,453,461,650,650,1000,1100,1074,1100,1100,275.0,2.2
s00600,3094477_0004,envelope_plateau,3,1087.0,1306.0,2039.0,True,3.848,3.0813253012048194,0.4600840336134454,True,False,False,1100,1074,1100,1174,1174,1438,2040,2039,2040,1538,232.0,1.856
s00600,3094477_0004,envelope_plateau,8,4527.0,4851.0,5019.0,True,6.352,0.6385542168674699,0.6829268292682926,True,False,False,4527,4527,4527,4844,4844,4858,5020,5019,5020,4958,107.0,0.856
s00600,3094477_0004,envelope_plateau,10,5275.0,5468.0,5605.0,True,2.712,0.2650602409638554,0.8303030303030303,True,False,False,5276,5275,5276,5466,5466,5470,5605,5605,5605,5570,102.0,0.816
s00600,3094477_0004,envelope_plateau,11,5605.0,5733.0,5846.0,True,2.12,1.4006024096385543,0.9377593360995851,True,False,False,5605,5605,5605,5732,5732,5734,5846,5846,5846,5834,101.0,0.808
s00600,3094477_0004,envelope_plateau,13,5989.0,6053.0,6087.0,True,1.448,0.12951807228915663,0.6938775510204082,True,False,False,5989,5989,5989,6052,6052,6054,6087,6087,6087,6154,101.0,0.808
s00600,3094477_0004,envelope_plateau,15,6622.0,6690.0,6800.0,True,2.856,0.1385542168674699,0.7640449438202247,True,False,False,6625,6620,6625,6688,6688,6692,6800,6800,6800,6792,102.0,0.816
s00600,3094477_0004,envelope_plateau,16,6800.0,6824.0,7021.0,True,1.072,0.15060240963855423,0.2171945701357466,True,False,False,6800,6800,6800,6821,6821,6828,7022,7021,7022,6928,104.0,0.832
s00600,3094477_0004,envelope_plateau,17,7021.0,7125.0,7233.0,True,2.408,0.12349397590361444,0.9811320754716981,True,False,False,7022,7021,7022,7123,7123,7127,7233,7233,7233,7227,102.0,0.816
s00600,3094477_0004,envelope_plateau,18,7233.0,7323.0,7460.0,True,1.584,0.13253012048192772,0.7929515418502202,True,False,False,7233,7233,7233,7321,7321,7325,7461,7459,7461,7425,102.0,0.816
s00600,3094477_0004,envelope_plateau,19,7460.0,7590.0,7612.0,True,2.136,0.12048192771084337,0.2894736842105263,True,False,False,7461,7459,7461,7583,7583,7597,7613,7612,7613,7697,107.0,0.856
s00600,3094477_0004,envelope_plateau,20,7612.0,7716.0,7806.0,True,1.008,0.10843373493975905,0.9278350515463918,True,False,False,7613,7612,7613,7714,7714,7718,7807,7806,7807,7818,102.0,0.816
s00600,3094477_0004,envelope_plateau,24,8510.0,8625.0,9099.0,True,2.032,1.2560240963855422,0.3904923599320883,True,False,False,8510,8510,8510,8624,8624,8626,9099,9099,9099,8726,101.0,0.808
s00600,3094477_0004,envelope_plateau,25,9099.0,9103.0,9219.0,True,3.824,0.1174698795180723,0.06666666666666665,True,False,False,9099,9099,9099,9101,9101,9106,9220,9219,9220,9206,103.0,0.824
s00600,3094477_0004,envelope_plateau,26,9219.0,9255.0,9397.0,True,1.216,0.0993975903614458,0.4044943820224719,True,False,False,9220,9219,9220,9253,9253,9257,9437,9357,9437,9357,102.0,0.816
s00600,3094477_0004,envelope_plateau,32,11383.0,11623.0,11814.0,True,1.92,3.0813253012048194,0.8863109048723898,True,False,False,11385,11382,11385,11552,11552,11694,11814,11814,11814,11794,171.0,1.368
s00600,3094477_0004,envelope_plateau,35,12794.0,13064.0,13267.0,True,3.496,2.9216867469879517,0.8583509513742071,True,False,False,12794,12794,12794,12936,12936,13192,13269,13266,13269,13292,228.0,1.824
s00600,3094477_0004,envelope_plateau,36,13267.0,13270.0,13271.0,True,1.648,0.027108433734939763,0.5,True,False,False,13269,13266,13269,13270,13270,13270,13272,13271,13272,13370,100.0,0.8
s00600,3094477_0004,envelope_plateau,37,13271.0,13273.0,13275.0,True,0.024,0.051204819277108515,1.0,True,False,False,13272,13271,13272,13273,13273,13273,13277,13274,13277,13373,100.0,0.8
s00600,3094477_0004,envelope_plateau,38,13275.0,13278.0,13279.0,True,0.04,0.02409638554216864,0.5,True,False,False,13277,13274,13277,13278,13278,13278,13280,13279,13280,13378,100.0,0.8
s00600,3094477_0004,envelope_plateau,39,13279.0,13281.0,13283.0,True,0.024,0.04518072289156627,1.0,True,False,False,13280,13279,13280,13281,13281,13281,13285,13282,13285,13381,100.0,0.8
s00600,3094477_0004,envelope_plateau,40,13283.0,13286.0,13287.0,True,0.04,0.02108433734939763,0.5,True,False,False,13285,13282,13285,13286,13286,13286,13288,13287,13288,13386,100.0,0.8
s00600,3094477_0004,envelope_plateau,41,13287.0,13289.0,13291.0,True,0.024,0.030120481927710885,1.0,True,False,False,13288,13287,13288,13289,13289,13289,13292,13290,13292,13389,100.0,0.8
s00600,3094477_0004,envelope_plateau,42,13291.0,13388.0,13541.0,True,0.792,2.7048192771084336,0.776,True,False,False,13292,13290,13292,13365,13365,13412,13541,13541,13541,13512,124.0,0.992
s00600,3094477_0004,envelope_plateau,43,13541.0,13555.0,13700.0,True,1.336,0.9578313253012049,0.17610062893081757,True,False,False,13541,13541,13541,13555,13555,13556,13700,13700,13700,13656,101.0,0.808
s00600,3094477_0004,envelope_plateau,45,13938.0,14012.0,14026.0,True,1.488,0.2620481927710844,0.31818181818181823,True,False,False,13938,13938,13938,14011,14011,14014,14026,14026,14026,14114,102.0,0.816
s00600,3094477_0004,envelope_plateau,46,14026.0,14218.0,14481.0,True,1.648,2.6716867469879517,0.843956043956044,True,False,False,14026,14026,14026,14216,14216,14220,14481,14481,14481,14320,102.0,0.816
s00600,3094477_0004,envelope_plateau,55,17581.0,17583.0,17585.0,True,1.048,0.0,1.0,True,False,False,17581,17581,17581,17582,17582,17584,17585,17585,17585,17684,101.0,0.808
s00600,3094477_0004,envelope_plateau,56,17585.0,17667.0,17804.0,True,0.672,0.24096385542168675,0.7488584474885844,True,False,False,17585,17585,17585,17666,17666,17668,17804,17804,17804,17768,101.0,0.808
